time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss
35,143360,1226.0,1.6572753000000002,118,1207,-0.009627249091863632,0.0059920712,-0.6549976021051407,0.0363525390625,0.2,-0.006951435146038421,340,0.8793012,0.0003,0.0025134260751656255
36,147456,1226.0,1.7554977099999995,122,1206,-0.015408596023917198,0.0061569666,-0.6312743604183197,0.0485595703125,0.2,-0.008948431117460132,350,0.8990706,0.0003,0.002822024651686661
37,151552,1226.0,1.8191621900000001,125,1208,-0.0060020936653018,0.0066292845,-0.61788759380579,0.04404296875,0.2,-0.007061172230169177,360,0.9023738,0.0003,0.002410969369520899
38,155648,1226.0,1.8696377200000003,128,1214,-0.005396676249802113,0.0054288656,-0.601266996562481,0.0432373046875,0.2,-0.007779445868800394,370,0.8993475,0.0003,0.0025562794500729067
39,159744,1226.0,1.95782563,131,1218,-0.01806420274078846,0.006872123,-0.5810308955609799,0.0510009765625,0.2,-0.008099186909385025,380,0.9237127,0.0003,0.0025546075907186606
40,163840,1226.0,2.0099821700000002,134,1221,-0.0029851640574634075,0.005523842,-0.5831951767206192,0.0486328125,0.2,-0.007298593380255625,390,0.9162159,0.0003,0.0024808832255075685
41,167936,1226.0,2.05933238,136,1226,-0.014258379116654396,0.0057386095,-0.5701986163854599,0.0431884765625,0.2,-0.007191906709340401,400,0.9214884,0.0003,0.0023359181985142643
42,172032,1226.0,2.13083168,139,1229,-0.013369180262088776,0.0054599475,-0.54723537042737,0.0424560546875,0.2,-0.007509041743469424,410,0.9363085,0.0003,0.0022930716993869284
43,176128,1226.0,2.1836762199999997,142,1232,-0.011696035973727703,0.0056879744,-0.5513356007635594,0.049658203125,0.2,-0.007513071285211481,420,0.93049,0.0003,0.002179344069736544
44,180224,1226.0,2.26150211,145,1239,-0.008094497956335545,0.0061888276,-0.537807522714138,0.0505615234375,0.2,-0.008477255047182553,430,0.9363346,0.0003,0.0019485730517772026
45,184320,1226.0,2.3003683699999997,147,1245,-0.010327002964913845,0.0060336385,-0.5254871644079685,0.04912109375,0.2,-0.007408324239077046,440,0.9478099,0.0003,0.0021022802829975262
46,188416,1226.0,2.35014035,151,1242,-0.01261666975915432,0.005998969,-0.5303866483271122,0.04873046875,0.2,-0.007528195017948746,450,0.9432855,0.0003,0.0019401766447117552
47,192512,1226.0,2.4059725600000004,155,1239,-0.014583725482225418,0.0054256115,-0.5180167697370053,0.044970703125,0.2,-0.0073345048207556825,460,0.948222,0.0003,0.001777303291601129
48,196608,1226.0,2.45573982,159,1234,-0.01568315364420414,0.0048149736,-0.5055087216198444,0.040283203125,0.2,-0.006886723457137122,470,0.96020347,0.0003,0.0017738257825840264
49,200704,1226.0,2.5067219800000005,162,1233,-0.011126657947897911,0.0055754893,-0.5109927549958229,0.049072265625,0.2,-0.007624145632144063,480,0.9544866,0.0003,0.0016974224388832226
50,204800,1226.0,2.57923628,165,1236,-0.008533420041203499,0.004805021,-0.49465151205658914,0.0458251953125,0.2,-0.007765688333893195,490,0.9610387,0.0003,0.0014587628509616479
51,208896,1226.0,2.62175795,168,1239,-0.009780039079487324,0.0044971174,-0.48313638344407084,0.0443359375,0.2,-0.007287045652628876,500,0.9690396,0.0003,0.001501167290552985
52,212992,1226.0,2.6666018699999996,171,1239,-0.010893980041146278,0.005020513,-0.5014167461544276,0.0389404296875,0.2,-0.006316910072928295,510,0.96620405,0.0003,0.0013198909211496357
53,217088,1226.0,2.7251042800000005,174,1241,-0.019493654370307922,0.0044561806,-0.49120272099971773,0.03583984375,0.2,-0.006319410265132319,520,0.9705116,0.0003,0.0012103798348107376
54,221184,1226.0,2.77151778,177,1244,-0.01456429436802864,0.0052362396,-0.4716176841408014,0.0448974609375,0.2,-0.007462174785905518,530,0.9764923,0.0003,0.0012865262528066524
55,225280,1226.0,2.81701751,180,1245,-0.014948437921702862,0.007528146,-0.47748288586735727,0.060009765625,0.2,-0.008335541814449243,540,0.97457546,0.0003,0.0011391847452614456
56,229376,1226.0,2.88128802,184,1246,-0.013724008575081825,0.004728658,-0.4663404505699873,0.043310546875,0.2,-0.007309203266049735,550,0.9775456,0.0003,0.0010059909633127972
57,233472,1226.0,2.9234761700000003,187,1247,-0.008938432671129704,0.005024737,-0.4604591395705938,0.043896484375,0.2,-0.007623491948470474,560,0.9835127,0.0003,0.0009719647008751053
58,237568,1226.0,2.96518741,190,1249,-0.017605867236852646,0.0054230997,-0.4688582558184862,0.0499755859375,0.2,-0.008677276558591985,570,0.9788059,0.0003,0.000974489311920479
59,241664,1226.0,3.02086539,192,1252,-0.015577105805277824,0.0056552067,-0.45459284335374833,0.053857421875,0.2,-0.008715749450493604,580,0.9849112,0.0003,0.0007110489023034461
60,245760,1226.0,3.0595691499999993,195,1255,-0.014433017931878567,0.004580963,-0.44649899043142793,0.039111328125,0.2,-0.007591575849801302,590,0.98871607,0.0003,0.0006640689909545472
61,249856,1226.0,3.0961613000000003,199,1254,-0.015417436137795448,0.005755958,-0.4508479069918394,0.048046875,0.2,-0.009545872500166298,600,0.98658663,0.0003,0.0006652509164268849
62,253952,1226.0,3.13920729,202,1252,-0.01791519857943058,0.004876779,-0.43985134437680246,0.0400634765625,0.2,-0.0074335925426566975,610,0.98830247,0.0003,0.0005813792431581533
63,258048,1226.0,3.1842440199999995,206,1251,-0.022308221086859703,0.0042597963,-0.4291595373302698,0.041162109375,0.2,-0.00792070821771631,620,0.99188304,0.0003,0.0005138784610608127
64,262144,1226.0,3.2263807900000008,209,1252,-0.014029836282134056,0.0043790424,-0.43447530157864095,0.0378662109375,0.2,-0.006235294503858313,630,0.9905862,0.0003,0.0004807262543181423
65,266240,1226.0,3.2817672699999996,212,1253,-0.018240658566355705,0.005363503,-0.4183472618460655,0.0447021484375,0.2,-0.007697699550772086,640,0.9936054,0.0003,0.000381940660008695
66,270336,1226.0,3.3187010700000004,215,1254,-0.02180362120270729,0.0061933687,-0.4089786347001791,0.0588623046875,0.2,-0.010631181034841574,650,0.9944657,0.0003,0.0003215428527255426
67,274432,1226.0,3.35906399,218,1255,-0.01601697877049446,0.004731987,-0.4180273901671171,0.0463134765625,0.2,-0.008637969012488611,660,0.99355733,0.0003,0.00034953378108184554
68,278528,1226.0,3.41266671,221,1256,-0.011483585461974144,0.0051214807,-0.40765467248857024,0.0427490234375,0.2,-0.007359463669126853,670,0.9955088,0.0003,0.00029873719304305266
69,282624,1226.0,3.4539252599999997,225,1255,-0.013354859314858913,0.00476689,-0.4034455120563507,0.0462158203125,0.2,-0.008947536739287897,680,0.99563533,0.0003,0.0002617342415760504
70,286720,1226.0,3.4923513499999994,228,1255,-0.01406360138207674,0.0045799445,-0.405875988304615,0.043701171875,0.2,-0.008414090980659239,690,0.9957955,0.0003,0.00025551255657774163
71,290816,1226.0,3.5422356700000006,231,1254,-0.014998854137957096,0.0046052267,-0.3886677548289299,0.0528564453125,0.2,-0.01017770821636077,700,0.9963846,0.0003,0.00025842099985311505
72,294912,1226.0,3.577860989999999,234,1255,-0.017866984009742737,0.004339423,-0.38319888710975647,0.0365234375,0.2,-0.00834892839193344,710,0.9966962,0.0003,0.00019891842384822667
73,299008,1226.0,3.6154365199999994,238,1253,-0.011234017089009285,0.005268289,-0.38450419940054414,0.052099609375,0.2,-0.009581566673296038,720,0.9967864,0.0003,0.00018220163547084668
74,303104,1226.0,3.66676253,242,1251,-0.018305858597159386,0.0049382523,-0.3659845795482397,0.0386962890625,0.2,-0.008957033869955921,730,0.9975304,0.0003,0.00018343047031521564
75,307200,1226.0,3.71291715,245,1252,-0.011851736344397068,0.0054127243,-0.3695535581558943,0.0453857421875,0.2,-0.009419649501796811,740,0.99765664,0.0003,0.0001317626438321895
76,311296,1226.0,3.74519229,248,1253,-0.014626329764723778,0.005041859,-0.3670650031417608,0.047998046875,0.2,-0.009299981192452834,750,0.9977933,0.0003,0.00013214915288699557
77,315392,1226.0,3.7959164899999998,251,1253,-0.011784736067056656,0.004645793,-0.3504585523158312,0.03779296875,0.2,-0.009355242995661683,760,0.9979659,0.0003,0.0001468630395720538
78,319488,1226.0,3.83253819,255,1252,-0.016103029251098633,0.004574445,-0.3524002134799957,0.0399658203125,0.2,-0.009275029593845829,770,0.99805045,0.0003,0.00011781474568124395
79,323584,1226.0,3.8700406,258,1253,-0.015533466823399067,0.004280961,-0.3481015648692846,0.0384765625,0.2,-0.008245762392471078,780,0.9982198,0.0003,0.0001128046955273021
80,327680,1226.0,3.9217337700000003,261,1251,-0.017904913052916527,0.00487923,-0.33965859897434714,0.04736328125,0.2,-0.009765854582656174,790,0.9988084,0.0003,8.215644002120825e-05
81,331776,1226.0,3.96386806,265,1251,-0.015608510933816433,0.004483792,-0.34088450819253924,0.0488037109375,0.2,-0.010000567749375477,800,0.9986133,0.0003,8.572530759920483e-05
82,335872,1226.0,4.00413499,268,1250,-0.015551078133285046,0.0049834214,-0.333435233309865,0.0476318359375,0.2,-0.009989222334115765,810,0.9984269,0.0003,9.35617063078098e-05
83,339968,1226.0,4.05441777,271,1251,-0.01780930534005165,0.004679807,-0.322662004083395,0.0456298828125,0.2,-0.010889226672588848,820,0.99905914,0.0003,7.292473310371861e-05
84,344064,1226.0,4.08993103,274,1252,-0.01597273163497448,0.00552465,-0.3270798321813345,0.050048828125,0.2,-0.009648006380302832,830,0.99868286,0.0003,8.855726218826021e-05
85,348160,1226.0,4.13104807,278,1250,-0.01435515470802784,0.0037285967,-0.3197495825588703,0.037109375,0.2,-0.008447253255872056,840,0.9984663,0.0003,8.889046393960598e-05
86,352256,1226.0,4.1790778,281,1249,-0.014250765554606915,0.0049866606,-0.3107429355382919,0.0490478515625,0.2,-0.010603886045282706,850,0.9990752,0.0003,7.329350596592121e-05
87,356352,1226.0,4.215230620000001,284,1250,-0.017656954005360603,0.0053236126,-0.31933643072843554,0.04423828125,0.2,-0.009308876830618828,860,0.9989043,0.0003,6.988882828409259e-05
88,360448,1226.0,4.2665377,288,1249,-0.014761032536625862,0.005422057,-0.3101876426488161,0.042431640625,0.2,-0.011099092802032829,870,0.9988977,0.0003,7.396011778837419e-05
89,364544,1226.0,4.298621720000001,291,1250,-0.01354638859629631,0.004068692,-0.30353297106921673,0.0337158203125,0.2,-0.009421464876504615,880,0.9991737,0.0003,6.878103040435235e-05
90,368640,1226.0,4.3345465,294,1251,-0.010922654531896114,0.004324396,-0.31101261302828787,0.03759765625,0.2,-0.009106691714259795,890,0.99915385,0.0003,5.8058941885974494e-05
91,372736,1226.0,4.39068062,297,1252,-0.009572296403348446,0.0050478773,-0.3018482387065887,0.0463623046875,0.2,-0.009537578883464449,900,0.9992877,0.0003,4.382833039926481e-05
92,376832,1226.0,4.4280133500000005,300,1252,-0.019297927618026733,0.0060987687,-0.29399720318615435,0.05283203125,0.2,-0.010511767666321248,910,0.99943185,0.0003,4.506408213273971e-05
93,380928,1226.0,4.46338346,303,1253,-0.01878124475479126,0.005145889,-0.30144717209041116,0.0525146484375,0.2,-0.011312175408238544,920,0.99915934,0.0003,5.9628875351336316e-05
94,385024,1226.0,4.5108141900000005,306,1255,-0.011235934682190418,0.005114055,-0.28726657629013064,0.0387451171875,0.2,-0.008715506363660096,930,0.999129,0.0003,6.188779070726014e-05
95,389120,1226.0,4.54735666,309,1256,-0.019204407930374146,0.004981117,-0.2821025036275387,0.0409912109375,0.2,-0.009256261712289415,940,0.9990631,0.0003,8.11527429959824e-05
96,393216,1226.0,4.58588385,312,1256,-0.02000219188630581,0.0042933268,-0.2922498658299446,0.039990234375,0.2,-0.008182843055692501,950,0.9989306,0.0003,7.41871472200728e-05
97,397312,1226.0,4.63558343,316,1256,-0.015768691897392273,0.0058600064,-0.28082212060689926,0.050146484375,0.2,-0.010436329257208854,960,0.9991862,0.0003,5.285075503707049e-05
98,401408,1226.0,4.6710522899999996,319,1257,-0.012671292759478092,0.0041387063,-0.28247317001223565,0.0417236328125,0.2,-0.009597489389125257,970,0.99926907,0.0003,6.264939165703253e-05
99,405504,1226.0,4.709421969999999,322,1258,-0.016196275129914284,0.004467358,-0.2907793864607811,0.0472412109375,0.2,-0.00925193530274555,980,0.9990171,0.0003,7.433384353134897e-05
100,409600,1226.0,4.760618020000001,325,1258,-0.016920188441872597,0.004439811,-0.27971751913428305,0.0455078125,0.2,-0.009292047578492202,990,0.9991416,0.0003,5.276400806906167e-05
101,413696,1226.0,4.80255218,328,1259,-0.02005964331328869,0.0032476536,-0.28049162197858096,0.03056640625,0.2,-0.007348468052805401,1000,0.9983558,0.0003,0.00017535135020807502
102,417792,1226.0,4.83568782,331,1260,-0.01628207229077816,0.0047507575,-0.28606631644070146,0.04140625,0.2,-0.008503529778681695,1010,0.99870515,0.0003,7.819260522410332e-05
103,421888,1226.0,4.8823334,334,1261,-0.022425545379519463,0.004401219,-0.2750429786741734,0.039990234375,0.2,-0.010188223008299246,1020,0.99912614,0.0003,5.614238662019488e-05
104,425984,1226.0,4.917983619999999,337,1262,-0.019188037142157555,0.0047067963,-0.27417024299502374,0.040380859375,0.2,-0.009385675993689802,1030,0.999114,0.0003,6.195424407451355e-05
105,430080,1226.0,4.94756779,340,1262,-0.010314377024769783,0.0060106684,-0.2853132259100676,0.0462646484375,0.2,-0.009326773846987635,1040,0.999219,0.0003,5.2497191245493016e-05
106,434176,1226.0,4.99866867,343,1263,-0.007772793527692556,0.0055203554,-0.2735747091472149,0.0468994140625,0.2,-0.006616461972589605,1050,0.9976284,0.0003,0.00015272291520886938
107,438272,1226.0,5.0339176299999995,346,1263,-0.009569906629621983,0.003691524,-0.26801963802427053,0.0358642578125,0.2,-0.006587535268045031,1060,0.99819005,0.0003,8.11285739473533e-05
108,442368,1226.0,5.067178289999999,349,1264,-0.012505910359323025,0.0052355304,-0.2764458296820521,0.0416748046875,0.2,-0.00835180313733872,1070,0.9990398,0.0003,5.156799397809664e-05
109,446464,1226.0,5.109472879999999,352,1265,-0.016128070652484894,0.0048487997,-0.261869540065527,0.0445556640625,0.2,-0.009647291115834377,1080,0.99917,0.0003,5.2624912586907155e-05
110,450560,1226.0,5.13859201,355,1266,-0.016082754358649254,0.005130177,-0.25102962367236614,0.04169921875,0.2,-0.008811815654917154,1090,0.9990654,0.0003,8.380921290154219e-05
111,454656,1226.0,5.16659588,359,1266,-0.010559293441474438,0.00508855,-0.2510889833793044,0.038427734375,0.2,-0.007911750877974555,1100,0.9990146,0.0003,5.9567813241301335e-05
112,458752,1226.0,5.20428961,362,1266,-0.012458008714020252,0.0060898275,-0.235880714841187,0.04462890625,0.2,-0.009677892894251272,1110,0.99933857,0.0003,5.016024260839913e-05
113,462848,1226.0,5.237432699999999,365,1266,-0.011450978927314281,0.005259158,-0.23490698151290418,0.0422119140625,0.2,-0.00897144386835862,1120,0.9993012,0.0003,5.2032084204256536e-05
114,466944,1226.0,5.27122188,368,1267,-0.01764645241200924,0.004421277,-0.2395886776968837,0.0407470703125,0.2,-0.00918818474165164,1130,0.9994708,0.0003,3.720019603861147e-05
115,471040,1226.0,5.3076035,371,1268,-0.012565751560032368,0.005390604,-0.23042179197072982,0.0425048828125,0.2,-0.008845499344170093,1140,0.99935216,0.0003,6.30667558652931e-05
116,475136,1226.0,5.332798790000001,374,1268,-0.015574966557323933,0.0033761417,-0.23350351732224225,0.033837890625,0.2,-0.008815532672451809,1150,0.9991972,0.0003,5.24300687629875e-05
117,479232,1226.0,5.36512447,378,1266,-0.015114380046725273,0.0051853983,-0.2389229027554393,0.046826171875,0.2,-0.008597817970439792,1160,0.99915177,0.0003,5.940649489275529e-05
118,483328,1226.0,5.394990209999999,381,1267,-0.009130449034273624,0.0052084113,-0.2265213556587696,0.0393798828125,0.2,-0.008997741938219405,1170,0.99939156,0.0003,4.3912096566600665e-05
119,487424,1226.0,5.4247232400000005,384,1267,-0.012252922169864178,0.004416604,-0.23032902348786594,0.040478515625,0.2,-0.007813792969682255,1180,0.9983868,0.0003,0.000121502381261962
120,491520,1226.0,5.44887919,387,1267,-0.014605896547436714,0.003906877,-0.23149540089070797,0.0366943359375,0.2,-0.00606703939702129,1190,0.99791455,0.0003,0.00015576813675579614
121,495616,1226.0,5.477286750000001,390,1268,-0.008036945946514606,0.005748685,-0.2241513142362237,0.0328857421875,0.2,-0.005636830738512799,1200,0.99603385,0.0003,0.00037721407134085896
122,499712,1226.0,5.50685746,393,1269,-0.012973845936357975,0.004415569,-0.2316693803295493,0.036181640625,0.2,-0.0080099774611881,1210,0.99776065,0.0003,9.380142405461811e-05
123,503808,1226.0,5.531089560000002,396,1270,-0.011674261651933193,0.0061714523,-0.23293491043150424,0.0443115234375,0.2,-0.007951237450470217,1220,0.9987112,0.0003,5.7636383644421585e-05
124,507904,1226.0,5.566833329999998,399,1270,-0.011201664805412292,0.0052660014,-0.228144671022892,0.0483642578125,0.2,-0.009285992462537251,1230,0.9991517,0.0003,5.6320418525501734e-05
125,512000,1226.0,5.59070508,402,1271,-0.011807575821876526,0.0038235625,-0.2350031329318881,0.0385498046875,0.2,-0.008759267491404899,1240,0.99930817,0.0003,4.300367313589959e-05
126,516096,1226.0,5.613629059999999,406,1269,-0.015120601281523705,0.0047818725,-0.23044085130095482,0.0458740234375,0.2,-0.010885343962581829,1250,0.99937445,0.0003,4.204732390462595e-05
127,520192,1226.0,5.644560649999999,409,1269,-0.011979764327406883,0.006812392,-0.22583676185458898,0.05625,0.2,-0.010813849081750959,1260,0.9994983,0.0003,4.082022755937942e-05
128,524288,1226.0,5.66560171,412,1270,-0.01786772906780243,0.0049423175,-0.23461003936827182,0.0449462890625,0.2,-0.009764139624894596,1270,0.9990462,0.0003,6.725552188981964e-05
129,528384,1226.0,5.68535865,416,1270,-0.011434518732130527,0.006158138,-0.22851232383400202,0.0494384765625,0.2,-0.010556759231258183,1280,0.99886346,0.0003,7.593769396407879e-05
130,532480,1226.0,5.7164377,419,1270,-0.014441638253629208,0.0036153113,-0.21742219068109989,0.0345458984375,0.2,-0.00872003311815206,1290,0.9994365,0.0003,4.4412112583813726e-05
131,536576,1226.0,5.732142280000001,422,1271,-0.008600447326898575,0.0044108843,-0.2224422527477145,0.0415283203125,0.2,-0.008167617188883014,1300,0.9992264,0.0003,6.208722074916296e-05
132,540672,1226.0,5.756680029999999,425,1271,-0.01704164408147335,0.004354167,-0.22027262207120657,0.0338623046875,0.2,-0.006548398669110611,1310,0.99755836,0.0003,0.00013154692619536944
133,544768,1226.0,5.7756656799999995,428,1271,-0.01276212465018034,0.0044309683,-0.21462644562125205,0.037353515625,0.2,-0.00632492684526369,1320,0.9978829,0.0003,0.00016269868738163495
134,548864,1226.0,5.79052424,431,1270,-0.014676669612526894,0.0043521053,-0.21880629938095808,0.0375,0.2,-0.005056929794955067,1330,0.9972071,0.0003,0.0001070765415988717
135,552960,1226.0,5.816649820000001,434,1271,-0.009846819564700127,0.0042082663,-0.21099529918283225,0.035107421875,0.2,-0.007329073309665546,1340,0.995853,0.0003,0.00014042156553841778
136,557056,1226.0,5.831655130000001,438,1271,-0.0101913558319211,0.004691113,-0.2057195657864213,0.0413330078125,0.2,-0.0067025474956608376,1350,0.99737704,0.0003,0.00019560042492230422
137,561152,1226.0,5.85117804,441,1272,-0.012887781485915184,0.0050141187,-0.21509085707366465,0.0450927734375,0.2,-0.006324928980029653,1360,0.99795604,0.0003,9.37112658903061e-05
138,565248,1226.0,5.874717839999999,444,1273,-0.0048977346159517765,0.0050939107,-0.2122328232973814,0.03896484375,0.2,-0.007150171513785608,1370,0.99780834,0.0003,9.174945557788305e-05
139,569344,1226.0,5.890468070000001,446,1274,-0.01135564036667347,0.003693033,-0.20520929507911206,0.04208984375,0.2,-0.007577416044659913,1380,0.99716496,0.0003,0.00026252343923260923
140,573440,1226.0,5.912515900000001,449,1275,-0.007374648470431566,0.005970801,-0.21213734839111567,0.045849609375,0.2,-0.006978489502216689,1390,0.9981363,0.0003,0.0001047973019467463
141,577536,1226.0,5.938565060000001,452,1276,-0.010672520846128464,0.00440315,-0.20243086572736502,0.0399658203125,0.2,-0.007046630169497803,1400,0.99838907,0.0003,6.614492385779159e-05
142,581632,1226.0,5.9588233200000005,455,1277,-0.009419089183211327,0.005978822,-0.20146747920662164,0.04375,0.2,-0.007494825427420438,1410,0.99858457,0.0003,0.0001383544616146537
143,585728,1226.0,5.97359936,458,1278,-0.012290258891880512,0.008125389,-0.20947905909270048,0.05234375,0.2,-0.008745747385546565,1420,0.99915594,0.0003,4.167262452483556e-05
144,589824,1226.0,5.994734329999999,461,1278,-0.013747784309089184,0.004874979,-0.20008083153516054,0.0431884765625,0.2,-0.008493801360600628,1430,0.9990063,0.0003,6.882561074235127e-05
145,593920,1226.0,6.014502939999999,464,1279,-0.015456772409379482,0.0048114527,-0.19310459233820437,0.0455078125,0.2,-0.008239119406789541,1440,0.9994029,0.0003,4.626023182936478e-05
146,598016,1226.0,6.03063214,467,1279,-0.01676146313548088,0.005150992,-0.20515186209231615,0.0352783203125,0.2,-0.008028201965498739,1450,0.9993964,0.0003,4.196735410459951e-05
