#{"t_start": 1760924524.9276488, "env_id": "None"}
r,l,t
4.886673,1225,227.760772
5.000215,1225,229.120907
4.730149,1225,229.935319
4.776734,1225,230.769606
4.712207,1225,232.124548
4.761716,1225,233.052501
4.871808,1225,234.059534
4.760668,1225,235.511957
4.835563,1225,236.370999
4.92462,1225,237.308999
4.809949,1225,238.16678
5.027081,1225,239.4048
4.863479,1225,240.257496
4.934551,1225,241.156271
5.03574,1225,242.357318
5.007355,1225,243.279851
5.18419,1225,244.160602
4.919465,1225,245.465159
5.055245,1225,246.224566
5.034176,1225,247.121973
5.090816,1225,247.896101
5.026835,1225,249.279819
5.275588,1225,250.146241
4.978842,1225,250.999299
5.207624,1225,252.316876
5.160161,1225,253.188032
5.295075,1225,254.000403
5.039855,1225,255.317047
5.207764,1225,256.225026
5.311233,1225,257.168735
5.128586,1225,258.069847
5.316829,1225,259.418963
5.331405,1225,260.419522
5.283414,1225,261.354953
5.364143,1225,262.642863
5.278326,1225,263.590497
5.376499,1225,264.659994
5.302401,1225,265.915003
5.482803,1225,266.743025
5.502949,1225,267.493209
5.482079,1225,268.33895
5.498842,1225,269.674572
5.367194,1225,270.461645
5.386663,1225,271.231071
5.558398,1225,272.473838
5.471167,1225,273.334109
5.537512,1225,274.147622
5.539878,1225,275.502463
5.509762,1225,276.377044
5.457691,1225,277.243773
5.431085,1225,278.107052
5.77843,1225,279.434536
5.60327,1225,280.324788
5.525192,1225,281.174002
5.549651,1225,282.572549
5.447769,1225,283.457205
5.538329,1225,284.432649
5.629545,1225,285.883284
5.687339,1225,286.681121
5.50869,1225,287.590877
5.44483,1225,288.493488
5.577738,1225,289.841571
5.785119,1225,290.746639
5.665531,1225,291.544781
5.627069,1225,292.896366
5.696953,1225,293.684167
5.771084,1225,294.578176
5.743924,1225,295.974708
5.751015,1225,296.976174
5.859889,1225,297.864163
5.722773,1225,298.714758
5.760058,1225,300.103202
5.545005,1225,301.05312
5.910493,1225,302.120309
5.54677,1225,303.578828
5.843329,1225,304.404605
5.921893,1225,305.219619
5.581421,1225,306.510353
5.874094,1225,307.353596
5.958793,1225,308.212268
5.903813,1225,309.173014
5.929407,1225,310.388389
5.999919,1225,311.239858
5.917833,1225,312.176817
5.931047,1225,313.511834
6.045253,1225,314.245232
5.971982,1225,315.027515
5.954965,1225,315.860478
6.097489,1225,317.22526
6.201316,1225,318.129749
6.080201,1225,318.984097
5.820672,1225,320.231378
6.13391,1225,321.223938
5.952761,1225,321.95804
5.993733,1225,323.477643
6.112585,1225,324.545788
5.97163,1225,325.340882
6.121332,1225,325.969377
6.15744,1225,327.385771
6.141203,1225,328.368415
6.01858,1225,329.229562
6.187588,1225,330.386044
6.167243,1225,331.337634
6.138003,1225,332.225324
6.283151,1225,333.699137
6.178723,1225,334.557051
6.218856,1225,335.400093
6.172054,1225,336.260169
6.137216,1225,337.507984
6.325587,1225,338.105137
6.324231,1225,338.960416
6.269928,1225,340.260819
6.266163,1225,341.074599
6.294987,1225,341.77773
6.239259,1225,342.992014
6.42092,1225,343.782058
6.297993,1225,344.52137
6.286155,1225,345.397862
6.328067,1225,346.80196
6.208762,1225,347.700191
6.265827,1225,348.524346
6.3877,1225,349.833367
6.368063,1225,350.521914
6.242673,1225,351.267797
6.299227,1225,352.605881
6.366441,1225,353.619896
6.471231,1225,354.519726
6.449807,1225,355.325104
6.320751,1225,356.740525
6.35621,1225,357.611532
6.39865,1225,358.371742
6.362727,1225,359.806428
6.283424,1225,360.657787
6.524393,1225,361.526714
6.441934,1225,362.859073
6.471708,1225,363.738597
6.489581,1225,364.545756
6.546814,1225,365.393611
6.519293,1225,366.699388
6.580684,1225,367.556551
6.401773,1225,368.345578
6.622548,1225,369.61242
6.505868,1225,370.530918
6.499923,1225,371.37085
6.463612,1225,372.691565
6.447287,1225,373.649513
6.554242,1225,374.518394
6.559342,1225,375.357723
6.512277,1225,376.574101
6.585966,1225,377.357711
6.630552,1225,378.192272
6.642256,1225,379.479752
6.418293,1225,380.422353
6.555812,1225,381.272927
6.578549,1225,382.639708
6.460438,1225,383.456499
6.549975,1225,384.440579
6.639904,1225,385.168091
6.625987,1225,386.280974
6.386934,1225,387.088664
6.61787,1225,387.84602
6.609056,1225,389.228673
6.788667,1225,390.055089
6.738734,1225,390.950653
6.669859,1225,392.017815
6.619114,1225,392.746826
6.762918,1225,393.424882
6.775522,1225,394.197931
6.768421,1225,395.389587
6.751872,1225,396.241574
6.782314,1225,396.997265
6.727366,1225,398.190073
6.761376,1225,399.02857
6.746439,1225,399.727451
6.659643,1225,400.968774
6.774923,1225,401.757056
6.674431,1225,402.512431
6.791272,1225,403.235214
6.787477,1225,404.356028
6.757683,1225,405.055552
6.745769,1225,405.840259
6.751857,1225,406.9647
6.780999,1225,407.611724
6.731332,1225,408.361791
6.8485,1225,409.439944
6.842836,1225,410.134119
6.937795,1225,410.834055
6.806411,1225,411.546516
6.753076,1225,412.702586
6.816063,1225,413.413988
6.702364,1225,414.218421
6.662408,1225,415.460405
6.855107,1225,416.12034
6.897964,1225,416.793889
6.854148,1225,417.596578
6.858362,1225,418.684438
6.824006,1225,419.357187
6.888264,1225,420.220524
6.890206,1225,421.563273
6.960119,1225,422.553168
6.711355,1225,423.230749
6.97197,1225,424.60157
6.960284,1225,425.716731
7.055085,1225,426.3743
6.933841,1225,427.129422
6.894251,1225,428.481143
7.021365,1225,429.188333
7.028876,1225,429.757829
7.03183,1225,430.773098
7.123303,1225,431.388611
7.101548,1225,432.011441
7.072759,1225,433.088777
6.958184,1225,433.686299
6.928844,1225,434.273137
7.002054,1225,434.858663
7.024206,1225,435.893149
6.914605,1225,436.47536
6.928748,1225,437.14457
6.979323,1225,438.423499
7.054908,1225,439.096823
7.026246,1225,439.714891
6.797242,1225,440.813184
7.050686,1225,441.481222
7.059492,1225,442.141934
6.963824,1225,442.808946
6.986764,1225,443.988125
6.942264,1225,444.604867
6.879367,1225,445.173954
6.987161,1225,446.241273
7.103418,1225,446.886411
7.050815,1225,447.699884
7.085471,1225,449.235619
7.061356,1225,450.190026
6.971218,1225,451.191856
6.94363,1225,452.201087
7.054502,1225,453.62361
6.997856,1225,454.558612
7.085203,1225,455.589799
7.062215,1225,456.95762
7.195461,1225,457.756156
7.038827,1225,458.66655
7.008139,1225,459.861018
7.070202,1225,460.586218
6.945182,1225,461.317837
7.106339,1225,462.102968
7.107727,1225,463.194019
7.105921,1225,463.971017
7.017009,1225,464.697444
