ts,open,high,low,close,volume
1262563200,84.5568121781178,85.32434499347764,83.9096740780453,85.2791976928711,118944600.0
1262649600,85.22653543105451,85.5425780599743,84.91801352591102,85.50495147705078,111579900.0
1262736000,85.42214281462789,85.77581188250312,85.35442188214533,85.56511688232422,116074400.0
1262822400,85.40708334380072,86.03164753376015,85.16628827238361,85.92630004882812,131091100.0
1262908800,85.70058980427461,86.24990685215928,85.52752132057812,86.2122802734375,126402800.0
1263168000,86.59604092088719,86.63366175484568,85.96395005568611,86.33267211914062,106375700.0
1263254400,85.7608032340151,85.94139820945486,85.19643891238142,85.52753448486328,163333500.0
1263340800,85.7457538613096,86.49071893030164,85.30931646430706,86.24992370605469,161822000.0
1263427200,86.15212725845296,86.64124434484107,86.0994534639812,86.48322296142578,115718800.0
1263513600,86.33267875169874,86.41544688916983,85.18137091674075,85.51246643066406,212283100.0
1263859200,85.49745593233321,86.6337055863155,85.47487653132313,86.5810317993164,139172700.0
1263945600,85.99403802491253,86.12195917612536,85.01581036498037,85.70056915283203,216490200.0
1264032000,85.72315406332326,85.98652286249157,83.94728767320377,84.0526351928711,344859600.0
1264118400,83.67639987643315,84.08274280612169,82.0886547356354,82.178955078125,345942400.0
1264377600,82.93142197808938,83.08192251491296,82.3294370538204,82.60032653808594,186937500.0
1264464000,82.27677744711437,83.12708989792152,82.05103519882802,82.25420379638672,211168800.0
1264550400,82.14885689922738,82.8336215952999,81.51677170993881,82.64550018310547,271863600.0
1264636800,82.9164013405275,82.96154864552422,81.20073485852865,81.69737243652344,316104000.0
1264723200,82.05106643271957,82.62295734656102,80.6815422708183,80.80946350097656,310677600.0
1264982400,81.38134196849997,82.07362753984522,80.8922250409802,82.06610107421875,187865000.0
1265068800,82.21657650967701,83.21737797316113,81.93062831353063,83.05935668945312,216327900.0
1265155200,82.68312102093842,83.134617003013,82.40470500513698,82.64550018310547,172730700.0
1265241600,82.00588039237114,82.04350122647097,80.07951341876745,80.09456634521484,356715700.0
1265328000,80.1848862913215,80.42568152152624,78.6949675984957,80.26013946533203,493585800.0
1265587200,80.32032153185341,80.76429107753295,79.62050960538348,79.68070983886719,224166900.0
1265673600,80.613807101602,81.38134588411936,79.96666881085656,80.68153381347656,337820500.0
1265760000,80.55360628513533,80.96747002589821,79.84626780392581,80.52350616455078,240511500.0
1265846400,80.41817434093853,81.45660286964869,79.9516309921494,81.36630249023438,223591600.0
1265932800,80.50843365201384,81.3436931367927,80.14724377487191,81.29854583740234,304622100.0
1266278400,81.91556603456755,82.66052501793156,81.13298048253523,82.57775115966797,159317500.0
1266364800,82.97660641781128,83.0819597112594,82.57778986344076,82.96908569335938,168845100.0
