#{"t_start": 1760927768.5939467, "env_id": "None"}
r,l,t
3.960151,1226,223.728536
3.945822,1226,224.526365
4.158263,1226,225.743753
4.022519,1226,226.486822
3.888723,1226,227.268089
4.006161,1226,228.3657
4.204611,1226,229.122512
3.858084,1226,229.848468
4.138127,1226,231.013548
4.10053,1226,231.827298
4.201883,1226,232.614621
4.162304,1226,233.343316
4.125239,1226,234.5493
4.248767,1226,235.295101
4.13745,1226,235.945543
4.106367,1226,237.125077
4.305918,1226,237.877814
4.279193,1226,238.605204
4.139103,1226,239.795885
4.168291,1226,240.534844
4.469219,1226,241.339571
4.224985,1226,242.044831
4.36041,1226,243.291156
4.433188,1226,244.055117
4.096309,1226,244.858848
4.408218,1226,246.085547
4.358216,1226,246.827217
4.370882,1226,247.526395
4.373755,1226,248.878963
4.54511,1226,249.655122
4.431319,1226,250.443915
4.466141,1226,251.188108
4.450797,1226,252.28261
4.385631,1226,252.99276
4.476232,1226,253.689162
4.476201,1226,254.771256
4.342657,1226,255.457055
4.470404,1226,256.139208
4.557714,1226,257.2578
4.56783,1226,257.984861
4.702476,1226,258.664224
4.724155,1226,259.499319
4.609572,1226,260.664898
4.739635,1226,261.423985
4.484074,1226,262.128431
4.436208,1226,263.354904
4.717955,1226,264.191082
4.518451,1226,264.935296
4.687929,1226,265.661527
4.828488,1226,266.8686
4.774013,1226,267.543244
4.759687,1226,268.164241
4.7686,1226,269.27396
4.608375,1226,270.064172
4.783537,1226,270.769777
4.724783,1226,271.86372
4.528019,1226,272.611188
4.88112,1226,273.24588
4.777148,1226,274.005298
4.861107,1226,275.100381
4.778096,1226,275.826579
4.786759,1226,276.562049
4.890389,1226,277.71043
4.924209,1226,278.415717
4.85299,1226,279.093587
5.016283,1226,280.224563
4.972526,1226,280.985111
4.81443,1226,281.792533
5.011528,1226,282.519251
4.938889,1226,283.616301
4.810483,1226,284.303181
4.832577,1226,285.034888
5.124142,1226,286.153126
4.839855,1226,286.911846
5.059785,1226,287.678078
5.09348,1226,288.874522
5.01186,1226,289.749867
5.22062,1226,290.486954
5.250779,1226,291.281096
5.089084,1226,292.425235
5.054235,1226,293.175306
5.101105,1226,293.946425
5.312939,1226,295.203876
5.282017,1226,295.91893
5.050405,1226,296.731476
5.046141,1226,297.902345
5.208929,1226,298.584054
5.301202,1226,299.265943
5.255946,1226,300.104515
5.126649,1226,301.496926
5.164586,1226,302.259842
5.200259,1226,303.049458
5.31939,1226,304.332684
5.371985,1226,305.071644
5.167057,1226,305.82255
5.420652,1226,307.19253
5.365239,1226,307.967571
5.135023,1226,308.83626
5.388903,1226,309.63777
5.232455,1226,310.902745
5.351103,1226,311.742823
5.383824,1226,312.593409
5.402557,1226,313.77655
5.417734,1226,314.52042
5.401513,1226,315.268061
5.423107,1226,316.476841
5.377746,1226,317.24796
5.536938,1226,317.920686
5.517147,1226,318.644097
5.467114,1226,319.858415
5.553083,1226,320.629809
5.266767,1226,321.390056
5.535517,1226,322.511976
5.512862,1226,323.234039
5.344182,1226,323.966725
5.591023,1226,325.096079
5.490577,1226,325.815109
5.623668,1226,326.587878
5.442033,1226,327.301382
5.729404,1226,328.444078
5.685222,1226,329.241252
5.568437,1226,329.948725
5.584716,1226,331.079317
5.792294,1226,331.851506
5.70339,1226,332.589445
5.711217,1226,333.733367
5.740988,1226,334.497213
5.697278,1226,335.304496
5.577152,1226,336.091443
5.833335,1226,337.355756
5.79887,1226,338.079134
5.946753,1226,338.763962
5.759757,1226,339.896783
5.850561,1226,340.601138
5.723656,1226,341.36074
5.783617,1226,342.476661
5.81027,1226,343.171682
5.790819,1226,343.908776
5.899184,1226,344.565174
5.849109,1226,345.709249
5.537327,1226,346.49685
5.623647,1226,347.346871
5.868517,1226,348.645369
5.850786,1226,349.479517
5.835552,1226,350.154865
5.816577,1226,351.251563
5.912356,1226,351.974
6.062495,1226,352.728936
6.083127,1226,353.52081
5.985654,1226,354.776627
5.830788,1226,355.619395
5.832596,1226,356.410499
5.910633,1226,357.67773
5.678967,1226,358.547287
5.969685,1226,359.367798
6.087277,1226,360.671001
6.063961,1226,361.448819
6.025118,1226,362.123437
5.874676,1226,362.86169
5.785518,1226,364.113062
5.955958,1226,365.045694
5.806265,1226,365.883193
6.074285,1226,367.180714
6.050831,1226,368.001129
5.908383,1226,368.768328
6.101912,1226,369.928203
6.058396,1226,370.766428
6.109455,1226,371.565883
6.071845,1226,372.220418
6.073942,1226,373.492639
5.903671,1226,374.31537
6.072586,1226,375.174134
5.973585,1226,376.322806
6.108156,1226,377.070949
6.316899,1226,377.776623
6.101978,1226,378.846565
6.06299,1226,379.712071
6.258294,1226,380.558192
6.112689,1226,381.392473
6.086844,1226,382.552063
6.21815,1226,383.219404
6.278165,1226,383.907775
6.208849,1226,385.000011
6.148066,1226,385.731658
6.172547,1226,386.382888
6.154073,1226,387.433034
6.263432,1226,388.182425
6.221674,1226,388.962427
6.13784,1226,389.627325
6.213004,1226,390.659424
6.269444,1226,391.442228
6.256334,1226,392.098077
6.274542,1226,393.125671
6.083465,1226,393.765467
6.044046,1226,394.560678
6.287191,1226,395.369886
6.040599,1226,396.5158
6.390665,1226,397.246935
6.320249,1226,397.971017
6.401724,1226,399.068285
6.259725,1226,399.794617
6.343397,1226,400.514194
6.319587,1226,401.609797
6.296725,1226,402.2987
6.480173,1226,402.991231
6.43266,1226,403.691647
6.417089,1226,404.883085
6.435913,1226,405.663249
6.291521,1226,406.308364
6.417293,1226,407.427351
6.325413,1226,408.099352
6.424266,1226,408.808224
6.464093,1226,409.960653
6.286051,1226,410.742443
6.453294,1226,411.460984
6.329818,1226,412.140261
6.370261,1226,413.199431
6.45393,1226,413.931851
6.476836,1226,414.615006
6.461932,1226,415.854069
6.509355,1226,416.539976
6.534944,1226,417.232056
6.474834,1226,418.350454
6.445368,1226,419.062033
6.708113,1226,419.744158
6.575109,1226,420.519759
6.425362,1226,421.664877
6.535221,1226,422.390765
6.472908,1226,423.108322
6.541909,1226,424.291495
6.522193,1226,425.097989
6.584417,1226,425.950287
6.549498,1226,427.165722
6.556224,1226,427.862469
6.582917,1226,428.55893
6.702187,1226,429.260192
6.58511,1226,430.38128
6.59493,1226,431.160702
6.566356,1226,431.853221
6.767837,1226,432.998996
6.569864,1226,433.702972
6.644306,1226,434.355917
6.577383,1226,435.402701
6.697471,1226,436.109548
6.531108,1226,436.834529
6.636157,1226,437.541877
