#{"t_start": 1760928620.968637, "env_id": "None"}
r,l,t
2.665356,1225,76.032953
2.255127,1225,77.079854
2.233087,1225,77.802121
2.473407,1225,78.408798
2.722998,1225,79.065847
2.507096,1225,80.190682
2.260452,1225,80.798966
2.993218,1225,81.471988
2.772458,1225,82.47187
2.796365,1225,83.236752
2.583939,1225,83.936133
2.557164,1225,84.927504
3.097962,1225,85.705264
2.857149,1225,86.362031
2.427166,1225,87.046481
2.903065,1225,88.137889
2.733029,1225,88.830908
2.99992,1225,89.565155
2.966718,1225,90.672535
3.166408,1225,91.416817
2.653999,1225,92.154464
2.801751,1225,93.199182
3.477187,1225,93.846303
2.443573,1225,94.48667
2.922818,1225,95.081357
2.818642,1225,96.187517
3.039244,1225,97.017442
3.159796,1225,97.724653
3.017662,1225,99.069977
2.882722,1225,99.735623
2.644331,1225,100.393143
2.606351,1225,101.150727
3.197719,1225,102.57697
3.157712,1225,103.756434
3.228699,1225,104.503007
3.153596,1225,105.541077
3.054301,1225,106.271381
3.328177,1225,106.975331
2.96602,1225,108.051343
2.769125,1225,108.694826
3.319633,1225,109.341748
3.330601,1225,110.065265
3.432872,1225,111.545357
3.067398,1225,112.418689
3.298971,1225,113.149728
3.056285,1225,114.221279
2.937583,1225,114.933254
3.485598,1225,115.691426
3.743152,1225,116.802083
3.220699,1225,117.467916
3.43837,1225,118.133441
3.095497,1225,118.878672
3.045583,1225,120.015203
3.395154,1225,120.674016
3.774687,1225,121.377998
3.572536,1225,122.45557
3.525937,1225,123.189756
3.617281,1225,123.825903
3.773851,1225,124.906113
3.877659,1225,125.595656
3.430525,1225,126.377781
3.716583,1225,127.060739
3.783434,1225,128.127396
3.511037,1225,128.852769
3.472214,1225,129.54991
3.734908,1225,130.658617
3.715453,1225,131.315262
3.865119,1225,131.987469
3.866874,1225,133.091639
3.904689,1225,133.737328
3.616245,1225,134.393549
3.861962,1225,135.097515
3.85695,1225,136.188516
3.782249,1225,136.920089
3.731821,1225,137.862372
3.850111,1225,139.111656
3.764979,1225,139.923068
3.717721,1225,140.872856
3.951627,1225,142.213267
4.15389,1225,142.814436
3.799599,1225,143.407707
3.914336,1225,144.018794
3.716714,1225,144.995221
3.975975,1225,145.5578
4.12014,1225,146.108508
3.835776,1225,147.147522
3.835413,1225,147.772446
4.06077,1225,148.405288
3.956239,1225,149.434922
4.060138,1225,150.019421
4.172001,1225,150.600613
3.799394,1225,151.158929
4.120645,1225,152.12782
3.948967,1225,152.701269
4.478653,1225,153.253129
4.433641,1225,154.247302
4.294026,1225,154.799816
4.155309,1225,155.37762
4.001294,1225,156.31439
4.515445,1225,156.908457
4.40963,1225,157.47033
4.338777,1225,158.033975
4.36648,1225,159.096237
4.662874,1225,159.701484
4.607532,1225,160.26686
4.342433,1225,161.235837
4.666019,1225,161.810311
4.267352,1225,162.388613
4.382863,1225,163.327338
4.989198,1225,163.939401
4.761016,1225,164.518033
4.604046,1225,165.096399
4.855194,1225,166.04971
4.909988,1225,166.626386
4.672426,1225,167.194821
4.730265,1225,168.287575
4.55023,1225,168.985659
4.746459,1225,169.706487
5.076466,1225,170.828549
4.969324,1225,171.592352
4.925241,1225,172.286574
4.855167,1225,172.845787
4.733976,1225,173.919803
5.040842,1225,174.582399
5.117584,1225,175.265497
5.054005,1225,176.315051
4.83566,1225,176.900522
4.988032,1225,177.501329
5.094189,1225,178.451336
5.112789,1225,179.096258
5.435258,1225,179.705773
5.325024,1225,180.303872
5.080938,1225,181.321626
5.599457,1225,181.932904
5.296728,1225,182.486627
5.586792,1225,183.440364
5.533084,1225,183.987373
5.292665,1225,184.55722
5.544125,1225,185.127467
5.445867,1225,186.127528
5.323681,1225,186.723921
5.733985,1225,187.439399
5.3816,1225,188.560888
5.670775,1225,189.20539
5.508422,1225,189.806241
5.597047,1225,190.851406
5.767993,1225,191.481696
5.633928,1225,192.120598
5.60263,1225,192.794125
5.612769,1225,193.923307
5.727644,1225,194.617897
5.672813,1225,195.302777
5.828015,1225,196.404175
5.866178,1225,197.059231
5.992664,1225,197.705465
5.745854,1225,198.689811
5.768806,1225,199.32278
5.749764,1225,199.917737
5.905007,1225,200.624109
6.094196,1225,201.671917
6.220697,1225,202.247059
5.712299,1225,202.81569
6.201041,1225,203.868651
5.976651,1225,204.466083
5.837873,1225,205.040409
6.011153,1225,206.058093
6.129062,1225,206.644074
6.175521,1225,207.236647
6.112473,1225,207.790809
5.950211,1225,208.768142
6.272129,1225,209.322942
6.440369,1225,209.861872
6.172914,1225,210.840864
6.299298,1225,211.411736
6.363832,1225,211.986903
6.206423,1225,212.97095
6.534417,1225,213.668726
6.268823,1225,214.67911
6.342492,1225,215.504701
6.626258,1225,216.640542
6.461443,1225,217.294274
6.604536,1225,217.92525
6.398215,1225,218.939628
6.767792,1225,219.526747
6.693696,1225,220.080749
6.700421,1225,221.040584
6.697898,1225,221.627208
6.684074,1225,222.259068
6.522674,1225,223.032847
6.452721,1225,224.152334
6.861731,1225,224.720714
7.017241,1225,225.275009
6.868072,1225,226.220877
6.794591,1225,226.799764
6.845257,1225,227.362217
6.988177,1225,228.301661
6.887326,1225,228.877964
6.992528,1225,229.424302
6.830493,1225,229.978474
7.132652,1225,230.939297
6.801731,1225,231.492934
7.076247,1225,232.050768
6.859319,1225,233.002125
6.835061,1225,233.582894
6.905392,1225,234.136918
6.763278,1225,235.064964
7.151602,1225,235.674801
7.10406,1225,236.221987
7.098125,1225,236.799108
7.393372,1225,237.752577
7.05382,1225,238.329213
7.268855,1225,238.876888
7.436518,1225,239.839509
7.092095,1225,240.397212
7.009753,1225,240.941331
7.205707,1225,241.846211
7.36177,1225,242.455677
7.119781,1225,243.024698
7.332283,1225,243.573858
7.261868,1225,244.518
7.360559,1225,245.065846
7.437943,1225,245.628454
7.501709,1225,246.58075
7.587212,1225,247.161016
7.293907,1225,247.738243
7.384055,1225,248.665901
7.571939,1225,249.271693
7.684827,1225,249.823018
7.198319,1225,250.361458
7.32118,1225,251.342826
7.650049,1225,251.900151
7.573273,1225,252.47171
7.550496,1225,253.440185
7.55958,1225,253.986154
7.558943,1225,254.549378
7.595142,1225,255.452996
7.698357,1225,256.06395
7.764107,1225,256.61161
7.850727,1225,257.158053
7.677036,1225,258.143015
7.897017,1225,258.705643
7.891067,1225,259.252064
7.783226,1225,260.218446
7.688194,1225,260.87182
7.669079,1225,261.46768
7.865468,1225,262.108749
7.830439,1225,263.158343
7.766872,1225,263.721407
7.987365,1225,264.283414
7.901261,1225,265.283349
8.035405,1225,265.95161
8.06386,1225,266.596222
7.981834,1225,267.645445
7.869619,1225,268.269084
7.954181,1225,268.924859
7.814397,1225,269.55389
8.185363,1225,270.574545
8.098256,1225,271.18939
8.149997,1225,271.791056
7.907893,1225,272.799397
8.074517,1225,273.452098
8.207247,1225,274.018152
8.064467,1225,275.016383
8.266079,1225,275.61225
8.058356,1225,276.238188
8.215735,1225,276.896024
8.175821,1225,277.940405
8.304264,1225,278.571909
8.127836,1225,279.150156
8.293759,1225,280.21694
8.396532,1225,280.871433
8.347311,1225,281.533423
8.136446,1225,282.597718
8.212687,1225,283.221102
8.245272,1225,283.845882
8.078399,1225,284.497673
8.278584,1225,285.534472
8.223812,1225,286.144812
8.409937,1225,286.8001
8.493765,1225,287.873367
8.281345,1225,288.45204
8.386633,1225,289.063774
8.363923,1225,290.109116
8.340044,1225,290.729785
8.454951,1225,291.331139
8.415745,1225,291.918876
8.392466,1225,292.908461
8.415749,1225,293.564281
8.296512,1225,294.207645
8.35863,1225,295.239398
8.552366,1225,295.859845
8.469853,1225,296.432044
8.596757,1225,297.40941
8.575965,1225,298.075639
8.500487,1225,298.699741
8.460073,1225,299.3082
8.696394,1225,300.309388
8.53037,1225,300.998704
8.559193,1225,301.591635
8.539655,1225,302.563757
8.64037,1225,303.150528
8.696103,1225,303.743923
8.381483,1225,304.780784
8.539886,1225,305.426409
8.683043,1225,306.15896
8.679023,1225,306.908429
8.631765,1225,307.991373
8.730198,1225,308.677689
8.618515,1225,309.278685
8.508874,1225,310.395932
8.846037,1225,311.000278
8.772769,1225,311.612812
8.568098,1225,312.611937
8.833941,1225,313.281299
8.892562,1225,313.918598
8.797674,1225,314.49421
8.617988,1225,315.521044
8.752185,1225,316.144644
8.885082,1225,316.745935
9.008014,1225,317.765256
8.802116,1225,318.358949
9.004887,1225,318.974906
8.832125,1225,320.016542
8.753144,1225,320.667197
8.82809,1225,321.262796
8.816694,1225,321.866844
8.758505,1225,322.884572
8.888825,1225,323.471373
8.885146,1225,324.034044
8.799617,1225,325.017721
9.001331,1225,325.601377
8.972261,1225,326.15852
8.627477,1225,327.085308
8.923561,1225,327.70739
8.628006,1225,328.299412
9.096137,1225,328.891614
9.071346,1225,329.879838
8.891487,1225,330.546806
9.116638,1225,331.205108
8.890315,1225,332.29497
9.026938,1225,332.936489
9.03543,1225,333.518592
9.048589,1225,334.523408
9.1019,1225,335.188442
9.070709,1225,335.752196
9.201291,1225,336.347235
9.180701,1225,337.343458
9.125995,1225,337.939899
9.212997,1225,338.578608
9.181306,1225,339.67384
9.072905,1225,340.283742
9.106326,1225,340.888881
9.025708,1225,341.511864
9.054668,1225,342.526631
9.098366,1225,343.146266
9.068893,1225,343.758428
9.073097,1225,344.769096
9.151463,1225,345.348834
9.246317,1225,345.89353
9.214404,1225,346.861668
9.214681,1225,347.441045
9.086131,1225,348.003196
9.226901,1225,348.549455
9.236899,1225,349.53312
9.307909,1225,350.153253
9.230373,1225,350.80668
9.226207,1225,351.801159
9.157309,1225,352.408393
9.180309,1225,353.023813
9.194676,1225,354.018222
9.186797,1225,354.573452
9.222541,1225,355.127248
9.20716,1225,355.691133
9.166253,1225,356.675662
9.225139,1225,357.298531
9.19628,1225,357.862438
9.25983,1225,358.846502
9.188032,1225,359.392933
9.371085,1225,359.954282
9.282799,1225,360.902981
9.284335,1225,361.471184
9.351151,1225,362.041744
9.434512,1225,362.596349
9.267543,1225,363.549652
9.386126,1225,364.11122
9.242501,1225,364.658306
9.335095,1225,365.625864
9.52574,1225,366.237098
9.370416,1225,366.845809
9.389394,1225,367.831744
9.378835,1225,368.416124
9.397363,1225,369.010124
9.55112,1225,369.627952
9.49242,1225,370.675224
9.422491,1225,371.237174
9.420294,1225,371.783535
9.373257,1225,372.783482
9.504286,1225,373.361095
9.466618,1225,373.909117
9.305849,1225,374.864799
9.319862,1225,375.424261
9.46083,1225,376.054855
9.309399,1225,376.611747
9.527898,1225,377.689471
9.575007,1225,378.273808
9.45908,1225,378.830221
