ts,open,high,low,close,volume
1546387200,221.871780885488,226.58920454490053,221.8447222518487,225.6601409912109,126925200.0
1546473600,223.90127863993405,224.20796611751248,219.7882008429833,220.27528381347656,144140700.0
1546560000,223.324003825679,228.3029992354066,222.9451691632304,227.653564453125,142628800.0
1546819200,227.92414957546535,230.8646358171542,227.0221584109027,229.44851684570312,103139100.0
1546905600,231.6494099037349,232.0913768277069,229.10578785736212,231.6042938232422,102512600.0
1546992000,232.31684108762,233.5345346595669,231.08111760203465,232.6866607666016,95006600.0
1547078400,231.14427946693232,233.76004850664492,230.45875732938188,233.5074920654297,96823900.0
1547164800,232.42508171229733,233.6247454020377,231.8387929479501,233.59768676757807,73858100.0
1547424000,231.68546339558424,232.9843330208836,231.2795838417963,232.17254638671875,70908200.0
1547510400,232.55138311264065,235.14912223234737,232.54235439192612,234.8334197998047,85208300.0
1547596800,235.26641266261203,236.2946961059592,235.0589722506551,235.4017333984375,77636700.0
1547683200,234.5267491913682,238.05353821394252,234.4816331137865,237.18760681152344,96118400.0
1547769600,239.00962940531736,240.81361173980105,237.22367698460755,240.3445587158203,127900300.0
1548115200,238.86531944582316,239.08178852826552,235.47382367909336,237.09739685058597,115531200.0
1548201600,238.13473667306985,238.8382888000444,235.1130602524596,237.59353637695312,86030300.0
1548288000,237.41309863071697,238.3060886465235,236.39384415936024,237.7197723388672,59204100.0
1548374400,239.57789631532813,240.5610910571025,237.81902979382204,239.7312469482422,96883400.0
1548633600,237.5754626244623,237.972313406694,236.13227127663515,237.90919494628903,85613700.0
1548720000,238.0535607576409,238.6217921656434,236.75469105759703,237.59353637695312,66136300.0
1548806400,239.1178767655653,242.20267130808887,238.3511787269728,241.35479736328125,92473700.0
1548892800,241.2916536882626,243.961539700097,241.0751571010545,243.47445678710935,104012100.0
1548979200,243.67285068734785,244.6199577048772,242.797918361014,243.5916748046875,85782500.0
1549238400,243.6368223007865,245.3686574630416,242.96032892166255,245.30551147460935,60744800.0
1549324800,245.73854466430265,246.640536084293,245.2334316712355,246.3338623046875,79552800.0
1549411200,246.05421031848053,246.55029451454607,245.26948230486173,246.00909423828125,58347800.0
1549497600,244.3855530594077,244.93575460276224,241.99528134551989,243.6639709472656,95482000.0
1549584000,242.410106808138,244.06073840047424,241.58026288894916,243.96153259277344,75788900.0
1549843200,244.62004841389685,244.8816060683768,243.5647064948161,244.0968780517578,68021400.0
1549929600,245.72047061909444,247.61463023964689,245.64829590356388,247.23580932617188,72270200.0
1550016000,248.0746463165227,248.88643291634213,247.6507093383321,248.0385589599609,65277200.0
1550102400,246.94717252724703,248.6248906285988,246.126357155966,247.4883728027344,83234400.0
1550188800,249.2743435976597,250.2214511349326,249.0669031814395,250.18536376953125,97088700.0
1550534400,249.3825472827579,251.27670686045917,249.37351856187368,250.61827087402344,59120800.0
1550620800,250.5821975489618,251.5834221925955,250.0770846297449,251.12339782714844,76610800.0
