ts,open,high,low,close,volume
1357084800,116.19320923629536,117.0259578889844,115.88892981603676,116.95389556884766,192059000.0
1357171200,116.8978248809956,117.20209201473284,116.37734639928368,116.68962860107422,144761800.0
1357257600,116.88178714610552,117.39425047287789,116.6415672889739,117.20207214355467,116817700.0
1357516800,116.78574521865126,116.99392931849997,116.44942996937397,116.88182830810548,110002500.0
1357603200,116.6736129766293,116.83375548888336,116.08907509067072,116.54549407958984,121265100.0
1357689600,116.801742925648,117.16207892262148,116.61757961077002,116.84178161621094,90745600.0
1357776000,117.490310366571,117.77857169468348,116.88176410415,117.77056884765624,130735400.0
1357862400,117.73859365831646,117.82667389332536,117.3942877875229,117.76262664794922,113917300.0
1358121600,117.61848905988316,117.76262590630512,117.25015020177656,117.68254852294922,89567200.0
1358208000,117.1380499336449,117.8747276544975,117.0659876190267,117.76262664794922,93172600.0
1358294400,117.52241052845544,117.9307758759713,117.39429159735856,117.74661254882812,104849500.0
1358380800,118.26702808674482,118.8435508108531,117.8266270866498,118.50724792480467,133833500.0
1358467200,118.48328391004009,118.89966434756218,118.05088555081863,118.77154541015624,169906000.0
1358812800,118.77156494766376,119.41214752197266,118.4913062532485,119.41214752197266,111797300.0
1358899200,119.41210478420992,119.70836907882963,119.19590564641317,119.6042709350586,104596100.0
1358985600,119.42806477846472,120.22078650160935,119.31596382734112,119.63626098632812,146426400.0
1359072000,120.0126574969914,120.30892181396484,119.60427995944109,120.30892181396484,147211600.0
1359331200,120.34097372640178,120.37300957355302,119.71640910600632,120.16482543945312,113357700.0
1359417600,119.92457758276949,120.7893619834044,119.84450020160048,120.63722229003906,105694400.0
1359504000,120.62123240754408,120.8614523887952,120.05271219251958,120.16482543945312,137447700.0
1359590400,120.02064706137423,120.41300663567978,119.78844223125324,119.8685073852539,108975800.0
1359676800,120.62919421553772,121.2457557734048,120.4210101522736,121.10163116455078,131173000.0
1359936000,120.36493290074972,121.12561885976818,119.65227624681005,119.7403564453125,159073600.0
1360022400,120.38898844582872,121.29379923577176,120.34093469068934,120.94949340820312,113912400.0
1360108800,120.52511133793018,121.11763992453312,120.43703111315246,121.0375747680664,138762800.0
1360195200,121.07759971365152,121.18970069445554,119.99661637025577,120.8774185180664,162490000.0
1360281600,121.08561169438424,121.62209587283928,121.08561169438424,121.55003356933594,103133700.0
1360540800,121.50201835049792,121.63012506733185,121.22175970760458,121.52603912353516,73775000.0
1360627200,121.5340483940985,121.95042884555906,121.39792660033336,121.72622680664062,65392700.0
1360713600,121.97440567186034,122.19860762999764,121.4859630734704,121.83026885986328,82322600.0
1360800000,121.46194763093789,122.08651200141938,121.32582588025252,121.94237518310548,80834300.0
1360886400,122.054535033954,122.18265399689344,121.34990517398056,121.79830932617188,215226500.0
1361232000,122.00644827090798,122.73511085727937,121.83830288518676,122.71109008789062,95105400.0
1361318400,122.6230089026811,122.6630475907136,121.11764220292268,121.18170166015624,160574800.0
1361404800,120.8773978454695,121.24572434022372,120.06065528609724,120.44499969482422,183257000.0
1361491200,121.02959039269382,121.62213134765624,120.50112112810032,121.62213134765624,106356600.0
1361750400,122.21465712103792,122.39882044463914,119.30802154541016,119.30802154541016,245824800.0
1361836800,119.88451309746377,120.2688575645738,119.09179117958968,120.1247329711914,186596200.0
1361923200,120.02066989452084,121.9744408515849,119.91657173461525,121.6381378173828,150781900.0
1362009600,121.63010828907606,122.40681242505556,121.23776090486066,121.3979034423828,126866000.0
1362096000,120.98156621005384,121.98247269908684,120.43707894470634,121.79830932617188,170634800.0
1362355200,121.51800979559316,122.44685363769533,121.32584363384284,122.44685363769533,99010200.0
1362441600,123.039374929649,123.87212334047288,123.02335701268392,123.5438232421875,121431900.0
1362528000,123.9842262291892,124.0482856799437,123.43973922491236,123.71198272705078,94469900.0
1362614400,123.87213591726152,124.09633790517324,123.72801130421486,123.93619537353516,86101400.0
1362700800,124.48070908255886,124.632836563502,123.84012666360712,124.46469116210938,123477800.0
1362960000,124.36861063260916,124.945121381616,124.21647093044464,124.93711853027344,83746800.0
1363046400,124.84903874732636,124.99317559867268,124.28053084759388,124.6568603515625,105755800.0
1363132800,124.72092968214432,125.00919118954452,124.29654638209608,124.8330307006836,92550900.0
1363219200,125.16132422064167,125.55368387362432,124.84103910423131,125.49762725830078,126329900.0
1363305600,125.34803649044711,125.50084059289674,124.91371497525216,125.33194732666016,138601100.0
1363564800,124.1335240591377,125.17909853063787,124.02092448666431,124.64022827148438,126704300.0
1363651200,124.90567519377883,125.0745684582092,123.5303401069515,124.35071563720705,167567300.0
1363737600,125.08258740029284,125.42842455932268,124.8734651437326,125.21931457519533,113759300.0
1363824000,124.47135257916422,125.1791285027095,123.94053290894117,124.14964294433594,128605000.0
1363910400,124.54375024479629,125.14696502685544,124.4472275344102,125.14696502685548,111163600.0
1364169600,125.47672533285912,125.685847665363,124.1416191456076,124.62418365478516,151322300.0
1364256000,125.13889854589144,125.6536412708461,125.00217135187292,125.62147521972656,86856600.0
1364342400,124.8734826025256,125.66169198795193,124.66437258916216,125.62147521972656,99950600.0
1364428800,125.54105029772909,126.15231576285572,125.26759589092794,126.00753784179688,102932800.0
1364774400,125.94314388621056,126.20052130125154,125.20320222661368,125.5088348388672,99194100.0
1364860800,125.95929117568058,126.44186791538664,125.76625802531088,126.1281967163086,101504300.0
1364947200,126.20055724452824,126.29706766644048,124.519601943241,124.84934997558594,154167400.0
