time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss
45,184320,1226.0,1.3532713499999998,128,1430,-0.021122073754668236,0.004347135,-0.4864346534013748,0.0435302734375,0.2,-0.009115615295013414,440,0.93610483,0.0003,0.0004764925368363038
46,188416,1226.0,1.4034481299999997,131,1433,-0.016470935195684433,0.0055291057,-0.4766825497150421,0.0522216796875,0.2,-0.009965908489539288,450,0.9420763,0.0003,0.00041644616758276245
47,192512,1226.0,1.47587293,134,1435,-0.018882377073168755,0.005146894,-0.46344197988510133,0.0495361328125,0.2,-0.009825524222105742,460,0.9481399,0.0003,0.00043402069204603324
48,196608,1226.0,1.5168085000000002,137,1430,-0.013353557325899601,0.004472792,-0.48372745513916016,0.0444091796875,0.2,-0.00952253396390006,470,0.9532849,0.0003,0.000391067013333668
49,200704,1226.0,1.5610272900000002,141,1420,-0.022003687918186188,0.005452035,-0.46711195521056653,0.051904296875,0.2,-0.011271349775779527,480,0.9507889,0.0003,0.0003794662461586995
50,204800,1226.0,1.6202992799999998,145,1412,-0.02186518721282482,0.0043489244,-0.45386897698044776,0.0415283203125,0.2,-0.009749554077279754,490,0.9587871,0.0003,0.00037927447629044765
51,208896,1226.0,1.66441211,148,1405,-0.021072059869766235,0.004552206,-0.4674375832080841,0.03408203125,0.2,-0.009184552854276263,500,0.9648536,0.0003,0.000318249352312705
52,212992,1226.0,1.7058305400000002,152,1399,-0.02239471673965454,0.0038970404,-0.44171264469623567,0.0385986328125,0.2,-0.009359270450659096,510,0.9660183,0.0003,0.00029523089033318685
53,217088,1226.0,1.7617519299999997,155,1392,-0.0252024307847023,0.0047822003,-0.42964423410594466,0.0471923828125,0.2,-0.010939358483301475,520,0.9750337,0.0003,0.0002516010901672416
54,221184,1226.0,1.8012445099999999,159,1386,-0.01384501252323389,0.0040519955,-0.4378299150615931,0.0409912109375,0.2,-0.009371455715154298,530,0.97475684,0.0003,0.0002667813681910047
55,225280,1226.0,1.8418898300000002,163,1381,-0.022872047498822212,0.004207951,-0.41155999302864077,0.0442626953125,0.2,-0.010115752575802616,540,0.97956645,0.0003,0.0002045002865997958
56,229376,1226.0,1.8979512,166,1375,-0.015237503685057163,0.0045564766,-0.4016154892742634,0.0454345703125,0.2,-0.010902126220753417,550,0.98235637,0.0003,0.00020429851101653185
57,233472,1226.0,1.9383480400000002,170,1365,-0.017809243872761726,0.0041233944,-0.42044939287006855,0.03935546875,0.2,-0.009442518971627577,560,0.98144007,0.0003,0.00021356180714064975
58,237568,1226.0,1.9806013700000002,174,1361,-0.018658017739653587,0.004375902,-0.4004374772310257,0.0332275390625,0.2,-0.009633732357178815,570,0.98057765,0.0003,0.00021929074009676696
59,241664,1226.0,2.02846694,178,1356,-0.016994545236229897,0.004251808,-0.38341504372656343,0.04267578125,0.2,-0.009660564029763919,580,0.98761946,0.0003,0.00016153300639416558
60,245760,1226.0,2.06669541,181,1356,-0.016536245122551918,0.0042797634,-0.4021147008985281,0.0375732421875,0.2,-0.010020395705942065,590,0.98733467,0.0003,0.00016161170742634567
61,249856,1226.0,2.10245016,184,1357,-0.013045893050730228,0.0038787439,-0.38519305400550363,0.034521484375,0.2,-0.010032520102686248,600,0.9889478,0.0003,0.00013988740120112196
62,253952,1226.0,2.15778736,186,1358,-0.01848725974559784,0.004715581,-0.37292726039886476,0.0455322265625,0.2,-0.01076649643946439,610,0.9909538,0.0003,0.00013072491819912102
63,258048,1226.0,2.1995465700000003,189,1360,-0.017855843529105186,0.0051802997,-0.3863387040793896,0.0510009765625,0.2,-0.011326205485966056,620,0.99186444,0.0003,0.00011171968890266726
64,262144,1226.0,2.2329285899999998,192,1361,-0.019647546112537384,0.004939383,-0.37028261795639994,0.05107421875,0.2,-0.01040473248140188,630,0.9926701,0.0003,9.714013804114074e-05
65,266240,1226.0,2.2887978,195,1362,-0.012668661773204803,0.0054463097,-0.361668236553669,0.05439453125,0.2,-0.01283398168743588,640,0.99248224,0.0003,0.00011475124119897373
66,270336,1226.0,2.3253872600000003,198,1362,-0.026282310485839844,0.005376536,-0.37589313723146917,0.05146484375,0.2,-0.012575893942266703,650,0.9933875,0.0003,9.516616473774775e-05
67,274432,1226.0,2.36422945,201,1363,-0.01573375053703785,0.0035854313,-0.3558886218816042,0.0350830078125,0.2,-0.01116714607924223,660,0.9932931,0.0003,9.59276234425488e-05
68,278528,1226.0,2.40877841,204,1364,-0.021722400560975075,0.004792911,-0.3486099801957607,0.0535888671875,0.2,-0.012355954223312437,670,0.99399734,0.0003,9.441096080990974e-05
69,282624,1226.0,2.4427221899999996,206,1366,-0.018561314791440964,0.0043892376,-0.3527018867433071,0.0431884765625,0.2,-0.011888936554896645,680,0.9942086,0.0003,9.368614073537173e-05
70,286720,1226.0,2.4825823700000003,209,1366,-0.016345268115401268,0.0038267968,-0.3323824118822813,0.037255859375,0.2,-0.010584182798629627,690,0.9958655,0.0003,6.824079723628529e-05
71,290816,1226.0,2.5355878,212,1367,-0.02089284174144268,0.005211409,-0.3381903447210789,0.0463134765625,0.2,-0.012356725614517927,700,0.99549276,0.0003,7.258379337145015e-05
72,294912,1226.0,2.5727924300000002,215,1366,-0.023158274590969086,0.004740621,-0.3427819699048996,0.0478271484375,0.2,-0.011988323114928789,710,0.9960017,0.0003,6.234286133803835e-05
73,299008,1226.0,2.6055272900000004,218,1366,-0.02258887328207493,0.004669421,-0.3266577012836933,0.04755859375,0.2,-0.01114608269854216,720,0.9952536,0.0003,8.183203649423377e-05
74,303104,1226.0,2.65820919,221,1367,-0.023049525916576385,0.004965873,-0.3318163339048624,0.051171875,0.2,-0.01298240941541735,730,0.99549955,0.0003,7.662988773518009e-05
75,307200,1226.0,2.69927584,224,1367,-0.019613459706306458,0.004276557,-0.3288197167217731,0.043701171875,0.2,-0.010932638184749521,740,0.99641037,0.0003,5.326467999111628e-05
76,311296,1226.0,2.742747510000001,227,1366,-0.018536577001214027,0.0061979177,-0.31449235454201696,0.059130859375,0.2,-0.013971464592032135,750,0.9964086,0.0003,6.452888724197691e-05
77,315392,1226.0,2.79545435,230,1366,-0.021445106714963913,0.004720092,-0.3211864553391933,0.044482421875,0.2,-0.012997222441481427,760,0.9967948,0.0003,5.9252144274069e-05
78,319488,1226.0,2.8451780899999988,233,1366,-0.022617239505052567,0.0041002063,-0.32025416344404223,0.0427490234375,0.2,-0.011676212475867942,770,0.9972118,0.0003,5.161780536582228e-05
79,323584,1226.0,2.889723579999999,236,1368,-0.02033579908311367,0.0054247444,-0.31031117886304854,0.05576171875,0.2,-0.012517921972903422,780,0.99763244,0.0003,4.3772745129899704e-05
80,327680,1226.0,2.94911617,239,1368,-0.029565995559096336,0.005137044,-0.3265260051935911,0.0520751953125,0.2,-0.013868389860726893,790,0.9967298,0.0003,6.380863032973139e-05
81,331776,1226.0,2.9908970999999998,242,1366,-0.02390400879085064,0.0046755876,-0.3181700617074966,0.0529052734375,0.2,-0.012380040780408308,800,0.99693406,0.0003,5.8948902915290094e-05
82,335872,1226.0,3.0388123400000002,246,1364,-0.01956312544643879,0.004031825,-0.30228566452860833,0.0411865234375,0.2,-0.011917782435193657,810,0.9971901,0.0003,6.0474019392131595e-05
83,339968,1226.0,3.0995986999999996,249,1363,-0.00927023310214281,0.004914045,-0.32067681550979615,0.0460205078125,0.2,-0.011516204846702748,820,0.997063,0.0003,6.317113688965037e-05
84,344064,1226.0,3.1397866999999997,252,1361,-0.01916751079261303,0.0069404095,-0.3205920834094286,0.06005859375,0.2,-0.01319449587026611,830,0.99699396,0.0003,5.5215432666955166e-05
85,348160,1226.0,3.1797643900000003,255,1361,-0.02475067414343357,0.004757669,-0.3049762513488531,0.04560546875,0.2,-0.011767370565212331,840,0.99627185,0.0003,7.461585282726446e-05
86,352256,1226.0,3.23932778,258,1360,-0.02199314348399639,0.0045493725,-0.32304117605090144,0.0493896484375,0.2,-0.01252378838835284,850,0.99728805,0.0003,5.627653263218235e-05
87,356352,1226.0,3.2843694400000003,261,1360,-0.022329581901431084,0.004381478,-0.3057275928556919,0.040771484375,0.2,-0.011194768169661983,860,0.99800855,0.0003,3.653288549685385e-05
88,360448,1226.0,3.3362577399999997,265,1359,-0.01934247650206089,0.004201312,-0.29188736341893673,0.0433349609375,0.2,-0.011032290873117745,870,0.9974021,0.0003,5.4209916925174184e-05
89,364544,1226.0,3.3776216,268,1358,-0.022748447954654694,0.0060240366,-0.3116543762385845,0.05283203125,0.2,-0.013202901257318444,880,0.9977607,0.0003,4.792670242750319e-05
90,368640,1226.0,3.4201099000000004,271,1356,-0.023772623389959335,0.004401915,-0.2913795210421085,0.044140625,0.2,-0.012827768549323082,890,0.9976041,0.0003,5.018987385483342e-05
91,372736,1226.0,3.4770496900000007,275,1355,-0.023275164887309074,0.0039863396,-0.2775867566466331,0.0371826171875,0.2,-0.011688911871169693,900,0.9982196,0.0003,3.8880953911757385e-05
92,376832,1226.0,3.5184655400000007,277,1357,-0.026586243882775307,0.0049885055,-0.3026430789381266,0.0501953125,0.2,-0.013012887974036857,910,0.9983768,0.0003,4.343991040514084e-05
93,380928,1226.0,3.5600596900000006,280,1358,-0.014758455567061901,0.0045991396,-0.27845166735351085,0.0388671875,0.2,-0.01075064877513796,920,0.99793303,0.0003,4.6249285787780536e-05
94,385024,1226.0,3.616959369999999,282,1360,-0.02253716252744198,0.0039422796,-0.2712691009044647,0.033447265625,0.2,-0.009950463344284798,930,0.99846125,0.0003,3.313734964649484e-05
95,389120,1226.0,3.6575274100000006,285,1362,-0.022871768102049828,0.004814647,-0.2940391667187214,0.0505126953125,0.2,-0.013189527858048677,940,0.9988044,0.0003,3.3585519622647554e-05
96,393216,1226.0,3.69898569,288,1363,-0.021943390369415283,0.0057069864,-0.276978974044323,0.055859375,0.2,-0.01327455997816287,950,0.9984643,0.0003,3.572359662484814e-05
97,397312,1226.0,3.7546257300000003,291,1363,-0.018955018371343613,0.003567368,-0.26926064155995844,0.0372314453125,0.2,-0.011776090547209605,960,0.9985132,0.0003,3.969178465013101e-05
98,401408,1226.0,3.79647238,294,1365,-0.025353826582431793,0.0051714606,-0.2898442357778549,0.052880859375,0.2,-0.01142383647384122,970,0.9979189,0.0003,5.5199444022946406e-05
99,405504,1226.0,3.8333728700000007,296,1366,-0.01363519486039877,0.00491647,-0.272045211866498,0.0468505859375,0.2,-0.01252893644850701,980,0.99776447,0.0003,5.0620658021216515e-05
100,409600,1226.0,3.8849572699999992,299,1366,-0.019554324448108673,0.0043960516,-0.2681714644655585,0.040283203125,0.2,-0.010658221595804207,990,0.99794316,0.0003,5.1840804371749985e-05
101,413696,1226.0,3.9212505199999996,302,1367,-0.019112294539809227,0.0048804944,-0.28665663227438926,0.0435791015625,0.2,-0.011379317723913119,1000,0.998336,0.0003,4.1639454980213483e-05
102,417792,1226.0,3.96082761,305,1369,-0.024089248850941658,0.004637451,-0.26935010217130184,0.04501953125,0.2,-0.010880042967619375,1010,0.99782765,0.0003,4.955908261763398e-05
103,421888,1226.0,4.011052970000001,307,1370,-0.01992231048643589,0.004104281,-0.26677886620163915,0.0415283203125,0.2,-0.010856529761076672,1020,0.99771506,0.0003,5.0792160027413044e-05
104,425984,1226.0,4.04321303,310,1371,-0.02218213863670826,0.0037697982,-0.28112377114593984,0.040966796875,0.2,-0.011178721513715573,1030,0.9983334,0.0003,3.6708101174554034e-05
105,430080,1226.0,4.07556656,313,1372,-0.021073000505566597,0.004380827,-0.2621216164901853,0.0408935546875,0.2,-0.012266885722056031,1040,0.99811697,0.0003,4.133469326461636e-05
106,434176,1226.0,4.11935177,316,1372,-0.019406894221901894,0.0053055254,-0.25272934697568417,0.0441650390625,0.2,-0.011111173720564693,1050,0.9975822,0.0003,5.8121901156482635e-05
107,438272,1226.0,4.15542513,319,1371,-0.019309334456920624,0.004750572,-0.2661926122382283,0.048291015625,0.2,-0.01162724319146946,1060,0.99840134,0.0003,4.0618733623887235e-05
108,442368,1226.0,4.18504323,322,1370,-0.020123837515711784,0.004311578,-0.2506690686568618,0.0391845703125,0.2,-0.010858100315090269,1070,0.99776685,0.0003,4.7305486896220826e-05
109,446464,1226.0,4.227559299999999,325,1371,-0.014055258594453335,0.003934823,-0.2472966019064188,0.0369140625,0.2,-0.009712465421762318,1080,0.9981126,0.0003,4.708599994955876e-05
110,450560,1226.0,4.2570146,328,1371,-0.008654406294226646,0.0039652875,-0.2615364285185933,0.0369873046875,0.2,-0.008269137280876748,1090,0.99657923,0.0003,8.749478120080312e-05
111,454656,1226.0,4.29175414,331,1372,-0.022230656817555428,0.004961241,-0.2482127368450165,0.04345703125,0.2,-0.011713179032085463,1100,0.99780416,0.0003,4.354285597401031e-05
112,458752,1226.0,4.33078675,334,1371,-0.020260758697986603,0.006445286,-0.2484322801232338,0.0538330078125,0.2,-0.013149296672781929,1110,0.9981878,0.0003,3.5753195152210535e-05
113,462848,1226.0,4.35915734,337,1372,-0.023218218237161636,0.0054560136,-0.2527805266901851,0.0568115234375,0.2,-0.012360884391819127,1120,0.998509,0.0003,3.8037042963878774e-05
114,466944,1226.0,4.3922691,340,1373,-0.01877540722489357,0.00477787,-0.2381917191669345,0.0484375,0.2,-0.01223262406711001,1130,0.99840164,0.0003,3.443114878791676e-05
115,471040,1226.0,4.43159399,343,1372,-0.01728072576224804,0.004719329,-0.24148549046367407,0.0420166015625,0.2,-0.010985649633221328,1140,0.9985557,0.0003,3.3010031438607256e-05
116,475136,1226.0,4.45866249,346,1372,-0.01875612884759903,0.0064253053,-0.24193959981203078,0.0528076171875,0.2,-0.012439532723510638,1150,0.99864954,0.0003,3.229108533560065e-05
117,479232,1226.0,4.48510393,349,1373,-0.019134484231472015,0.005103984,-0.23417236004024744,0.0470703125,0.2,-0.011870063003152609,1160,0.9988092,0.0003,3.072100475947082e-05
118,483328,1226.0,4.52421766,351,1373,-0.020697033032774925,0.0047762142,-0.23682486172765493,0.051171875,0.2,-0.01117352296205354,1170,0.9983343,0.0003,4.2468453739274994e-05
119,487424,1226.0,4.55092061,354,1374,-0.018921632319688797,0.0053147627,-0.2432383257895708,0.0435791015625,0.2,-0.011470580013701692,1180,0.9989626,0.0003,2.3148714080889477e-05
120,491520,1226.0,4.574968819999999,357,1374,-0.02225603349506855,0.005687605,-0.23090877067297697,0.04921875,0.2,-0.012234263878781348,1190,0.9987401,0.0003,3.1831035607865486e-05
121,495616,1226.0,4.6087760499999995,360,1375,-0.01221269741654396,0.0041803746,-0.23394697494804859,0.0437255859375,0.2,-0.009872659339453093,1200,0.99829817,0.0003,3.977353346726886e-05
122,499712,1226.0,4.63208266,363,1375,-0.0186411552131176,0.0046405266,-0.23219860177487134,0.0429931640625,0.2,-0.010962158947950228,1210,0.9983133,0.0003,4.0125487339537357e-05
123,503808,1226.0,4.65552586,366,1375,-0.01759096421301365,0.004898274,-0.22397645935416222,0.044140625,0.2,-0.011369933918467722,1220,0.99798876,0.0003,4.754252427119354e-05
124,507904,1226.0,4.68682372,368,1376,-0.019421229138970375,0.003995853,-0.2307341732084751,0.037646484375,0.2,-0.00965471648669336,1230,0.99836487,0.0003,3.669117920708231e-05
125,512000,1226.0,4.71020917,371,1377,-0.01850493624806404,0.005496621,-0.2287720201537013,0.049169921875,0.2,-0.010529751534340904,1240,0.9983043,0.0003,4.3732093672588235e-05
126,516096,1226.0,4.731870750000001,374,1378,-0.013135809451341629,0.0065619973,-0.2189712466672063,0.051416015625,0.2,-0.011969366675475612,1250,0.998292,0.0003,3.601574708227418e-05
127,520192,1226.0,4.76538074,377,1379,-0.016757173463702202,0.005068439,-0.23143930807709695,0.0432373046875,0.2,-0.011270356440218166,1260,0.9985346,0.0003,3.436226206758875e-05
128,524288,1226.0,4.78992419,379,1380,-0.018025582656264305,0.005648271,-0.22771627604961395,0.047216796875,0.2,-0.011517394840484484,1270,0.9980689,0.0003,4.47849572992709e-05
129,528384,1226.0,4.8117022700000005,382,1379,-0.016542313620448112,0.0046996213,-0.22019905876368284,0.0398193359375,0.2,-0.010688624656177126,1280,0.99813956,0.0003,4.031753821891471e-05
130,532480,1226.0,4.840875050000001,385,1379,-0.01403454877436161,0.005914443,-0.23398565258830786,0.0515625,0.2,-0.012924867763649673,1290,0.99826473,0.0003,4.2274987572454846e-05
131,536576,1226.0,4.86515525,389,1379,-0.018059218302369118,0.005425129,-0.22093772199004888,0.047119140625,0.2,-0.011676351338974201,1300,0.99797374,0.0003,4.275976348253607e-05
132,540672,1226.0,4.89629989,392,1378,-0.0205397829413414,0.005144681,-0.21513606514781713,0.0501953125,0.2,-0.013433072692714631,1310,0.9981641,0.0003,4.025178679967212e-05
133,544768,1226.0,4.92261742,395,1377,-0.022370722144842148,0.0060265213,-0.2297058617696166,0.0529541015625,0.2,-0.012404279032489285,1320,0.9985617,0.0003,3.7245577800604224e-05
134,548864,1226.0,4.9511556500000005,398,1377,-0.019222447648644447,0.005539369,-0.21459246892482042,0.04677734375,0.2,-0.011707879394816701,1330,0.9984854,0.0003,3.435116586842923e-05
135,552960,1226.0,4.98465262,401,1376,-0.02026471309363842,0.0047406144,-0.20697055216878651,0.0412841796875,0.2,-0.011208269075723365,1340,0.99890465,0.0003,2.539294353027799e-05
136,557056,1226.0,5.008447690000001,404,1376,-0.016396312043070793,0.005553329,-0.22043239753693342,0.0539306640625,0.2,-0.012448510559624992,1350,0.9986718,0.0003,3.629233174251567e-05
137,561152,1226.0,5.0303913100000015,407,1375,-0.00860562827438116,0.0043351343,-0.2043135477229953,0.0393310546875,0.2,-0.00852767456381116,1360,0.99850476,0.0003,2.8763084583260933e-05
138,565248,1226.0,5.06073183,410,1375,-0.009019585326313972,0.0047291294,-0.1962229648604989,0.0381591796875,0.2,-0.010114253681967967,1370,0.9988122,0.0003,2.4658810593791715e-05
139,569344,1226.0,5.08511487,413,1376,-0.011968663893640041,0.00485725,-0.20874838884919883,0.04267578125,0.2,-0.01022259920137003,1380,0.99877155,0.0003,3.1165933251031674e-05
140,573440,1226.0,5.112223329999999,416,1377,-0.012472201138734818,0.0055846293,-0.19563044477254152,0.036767578125,0.2,-0.009678157133748755,1390,0.9987251,0.0003,3.037782742012496e-05
141,577536,1226.0,5.14023944,418,1378,-0.014703628607094288,0.0042274725,-0.19104229733347894,0.0406005859375,0.2,-0.010199260961962863,1400,0.9989783,0.0003,2.1260557593905106e-05
142,581632,1226.0,5.164915810000001,421,1379,-0.02261444553732872,0.0066231377,-0.20000440627336502,0.0432373046875,0.2,-0.010916723552509212,1410,0.9991632,0.0003,2.294504184874313e-05
143,585728,1226.0,5.1895216500000005,424,1380,-0.008450835011899471,0.005413322,-0.18206127658486365,0.0426025390625,0.2,-0.009707203006837518,1420,0.9990853,0.0003,2.2669351005788484e-05
144,589824,1226.0,5.217722339999999,426,1381,-0.01791061833500862,0.005627404,-0.17877924535423517,0.03984375,0.2,-0.009984843927668408,1430,0.9991749,0.0003,2.0371547486774942e-05
145,593920,1226.0,5.23969738,429,1383,-0.018089009448885918,0.004181266,-0.19199888799339532,0.0369873046875,0.2,-0.009919875967898405,1440,0.9990512,0.0003,2.5180876946251374e-05
