ts,open,high,low,close,volume
1199232000,105.23398981801974,105.56435453682542,103.33083392473073,104.08490753173828,204935600.0
1199318400,104.07057122216396,104.48711335412406,103.46730784144772,104.03466033935548,125133300.0
1199404800,102.94303761598395,103.01485938477884,101.19788041059488,101.48514556884766,232330900.0
1199664000,101.84418221485691,102.14581376964416,100.61611166739874,101.39891815185548,234991000.0
1199750400,102.03814551413848,102.62704239346316,99.42399304647472,99.76153564453124,326365700.0
1199836800,99.89074403482084,101.11163672651598,98.89248336262534,100.81000518798828,301824900.0
1199923200,100.31450398609108,102.55521353440862,100.0918718772864,101.47076416015624,335701200.0
1200009600,101.10447617961258,101.90882708619618,99.82612807802396,100.65202331542967,267076600.0
1200268800,101.37744567256176,101.88016528683188,100.83162641266934,101.463623046875,170365500.0
1200355200,100.39349462593714,101.61439865746736,99.03614679933474,99.23005676269533,239940100.0
1200441600,98.64832909960964,99.91231072855828,97.87270027327986,98.37541961669922,378802600.0
1200528000,98.97152469914153,99.0218021227014,95.4668332228511,95.82592010498048,397892600.0
1200614400,96.76673714755262,96.96782492529678,94.15258507841654,94.84202575683594,348561500.0
1200960000,91.35889275695672,95.10775556752628,90.48990307540704,93.8796844482422,435923700.0
1201046400,91.2726886853293,96.37172610309112,91.09314526862586,96.13472747802734,511913000.0
1201132800,96.5800057959479,97.28382398264256,95.73974379767326,96.94628143310548,259949300.0
1201219200,98.03790919007136,98.2174526541676,95.22985774003811,95.54584503173828,269603900.0
1201478400,95.70383954676532,97.32691939742824,94.84203315230918,97.1258316040039,217934600.0
1201564800,97.74344175139534,97.9947959630846,96.8672689894211,97.60698699951172,168968300.0
1201651200,97.36998423186766,99.49577208711906,96.66617712721307,96.88880920410156,334939200.0
1201737600,95.8043819326897,99.49579488014298,95.66074936228917,98.65553283691406,343680800.0
1201824000,99.06487901564844,100.26422774433355,98.76324738554146,100.24268341064452,206843600.0
1202083200,99.9769596759924,100.04159267513285,98.84942177372751,98.97869873046876,124694300.0
1202169600,97.62852873591542,97.85116081634575,95.9982714653219,96.3286361694336,286882500.0
1202256000,96.65182930643478,97.13300442739975,95.09339350790158,95.5530242919922,250792900.0
1202342400,94.65528753436708,96.80261969526676,94.60501011972366,96.18498992919922,297368100.0
1202428800,95.58176128852452,96.39330129856134,94.87077614415826,95.5674057006836,221643500.0
1202688000,95.5889090190894,96.40043772239603,94.82763581012296,96.05571746826172,188576300.0
1202774400,96.8888262163266,97.8942651138017,96.22091890992648,96.94628143310548,256654400.0
1202860800,97.67881204191764,98.43289670391606,97.0540043589435,97.9373550415039,181967800.0
1202947200,98.35392560602348,98.38983649716808,96.80266715968608,97.07557678222656,215207200.0
1203033600,96.59438527595724,97.1114713377547,96.17066532373708,97.05401611328124,154110300.0
