time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss
39,159744,1225.0,1.14442544,124,1283,-0.00538798701018095,0.0055722455,-0.5374680481851101,0.049951171875,0.2,-0.010914478776976466,380,0.8121338,0.0003,0.00049057602409448
40,163840,1225.0,1.2055597100000002,128,1279,-0.017933666706085205,0.0048179273,-0.5229053106158972,0.042578125,0.2,-0.011097237348440103,390,0.80954504,0.0003,0.0005063261422037612
41,167936,1225.0,1.2860255799999998,131,1275,-0.022801905870437622,0.0050708707,-0.4930398162454367,0.044384765625,0.2,-0.010794859513407574,400,0.8253749,0.0003,0.0005151682948053349
42,172032,1225.0,1.34807383,135,1272,-0.02089938521385193,0.004081565,-0.4808049265295267,0.038671875,0.2,-0.00975736054679146,410,0.85760343,0.0003,0.00041787291411310434
43,176128,1225.0,1.41034383,138,1267,-0.029687585309147835,0.005109382,-0.47897255383431914,0.0421875,0.2,-0.010395187651738524,420,0.86143786,0.0003,0.00043583860497165006
44,180224,1225.0,1.4830480300000002,142,1263,-0.013956590555608273,0.0040701916,-0.4625398498028517,0.046826171875,0.2,-0.010755183975561522,430,0.88749444,0.0003,0.0004020451582618989
45,184320,1225.0,1.53901416,146,1261,-0.013050826266407967,0.0040159086,-0.4615293689072132,0.0355712890625,0.2,-0.009108021753490902,440,0.8885655,0.0003,0.0004146462473727297
46,188416,1225.0,1.5971435400000003,149,1259,-0.018160687759518623,0.0050183176,-0.4576653875410557,0.0473876953125,0.2,-0.010415548033779486,450,0.89199644,0.0003,0.0004123735248867888
47,192512,1225.0,1.67778371,152,1258,-0.025723928585648537,0.0036857817,-0.4445134785026312,0.0359619140625,0.2,-0.009677992697106674,460,0.9019692,0.0003,0.0004150737531745108
48,196608,1225.0,1.73322657,156,1257,-0.01667040027678013,0.0069976314,-0.43946113288402555,0.0615234375,0.2,-0.012460134587308857,470,0.9090231,0.0003,0.00037769290393043777
49,200704,1225.0,1.7923483999999998,160,1254,-0.02269044704735279,0.0048178397,-0.42941264919936656,0.0461669921875,0.2,-0.01041780703526456,480,0.9218053,0.0003,0.0003378512563358527
50,204800,1225.0,1.8592637999999997,163,1253,-0.019654346629977226,0.004894723,-0.40739973485469816,0.0439208984375,0.2,-0.010489253397099673,490,0.935492,0.0003,0.0003148451629385818
51,208896,1225.0,1.9142596200000002,167,1250,-0.015765581279993057,0.004036729,-0.4073565348982811,0.038232421875,0.2,-0.00989747554413043,500,0.9376272,0.0003,0.00027812646640086315
52,212992,1225.0,1.96453857,170,1248,-0.01723947934806347,0.004397601,-0.40759401209652424,0.040380859375,0.2,-0.010000867553753779,510,0.9368441,0.0003,0.0003043318709387677
53,217088,1225.0,2.03094231,173,1247,-0.02065969631075859,0.004535342,-0.38892595544457437,0.0436767578125,0.2,-0.011642718286020681,520,0.9505187,0.0003,0.00027336045204719996
54,221184,1225.0,2.0877385699999995,177,1246,-0.027154987677931786,0.004121758,-0.38891689479351044,0.044775390625,0.2,-0.012386783392867074,530,0.95464885,0.0003,0.0002402167507170816
55,225280,1225.0,2.13790955,180,1245,-0.024374254047870636,0.0044130553,-0.38316281884908676,0.0518310546875,0.2,-0.012683842558180914,540,0.95062584,0.0003,0.0002835340941601316
56,229376,1225.0,2.2067588199999992,184,1244,-0.018355563282966614,0.0040747165,-0.3698856271803379,0.0398193359375,0.2,-0.010751570446882398,550,0.9641764,0.0003,0.00022052965923649026
57,233472,1225.0,2.25686531,187,1243,-0.016329584643244743,0.0049353945,-0.37964039519429205,0.051220703125,0.2,-0.011566958666662686,560,0.9638694,0.0003,0.00022248903078434524
58,237568,1225.0,2.3125626500000003,191,1241,-0.020680788904428482,0.0038531031,-0.3788151700049639,0.039208984375,0.2,-0.010134591959649697,570,0.966262,0.0003,0.00021368122597777983
59,241664,1225.0,2.38272505,194,1240,-0.020729927346110344,0.0044009406,-0.3600666280835867,0.04384765625,0.2,-0.01172696698049549,580,0.96962845,0.0003,0.00021911084095336265
60,245760,1225.0,2.42988643,198,1240,-0.01904159225523472,0.004048656,-0.3589949756860733,0.0402099609375,0.2,-0.01070562390377745,590,0.97792584,0.0003,0.0001499160523962928
61,249856,1225.0,2.4791285399999996,201,1239,-0.016127407550811768,0.0044579334,-0.3542107935994864,0.03984375,0.2,-0.010053631174378097,600,0.97612226,0.0003,0.00017311316005361733
62,253952,1225.0,2.54821416,204,1239,-0.012608444318175316,0.003105709,-0.34213103279471396,0.0292724609375,0.2,-0.00975585913984105,610,0.97816795,0.0003,0.0001689474440354388
63,258048,1225.0,2.59830685,208,1238,-0.012768085114657879,0.003883021,-0.35021347366273403,0.039111328125,0.2,-0.011289580323500558,620,0.979678,0.0003,0.00015184957310339088
64,262144,1225.0,2.64941688,211,1237,-0.02206507697701454,0.0032935229,-0.3463814575225115,0.037255859375,0.2,-0.010599759494652972,630,0.98088974,0.0003,0.00014441904750128742
65,266240,1225.0,2.711774390000001,215,1238,-0.019602151587605476,0.0047786594,-0.33706813864409924,0.050146484375,0.2,-0.012291784246917814,640,0.98601025,0.0003,0.0001197078949189745
66,270336,1225.0,2.7606783799999994,218,1236,-0.021443825215101242,0.00470798,-0.3403709907084703,0.0498779296875,0.2,-0.01272962712100707,650,0.9859656,0.0003,0.00010908354561252054
67,274432,1225.0,2.8356931200000006,221,1236,-0.016137419268488884,0.004020828,-0.33110918179154397,0.035595703125,0.2,-0.011094223392137791,660,0.9879106,0.0003,9.470271052123281e-05
68,278528,1225.0,2.8861437600000004,225,1235,-0.020014164969325066,0.0044387057,-0.3214904047548771,0.0453857421875,0.2,-0.01228275232424494,670,0.9885124,0.0003,0.00010607821677695028
69,282624,1225.0,2.935651290000001,228,1234,-0.024264447391033173,0.0048054587,-0.321764263138175,0.0485595703125,0.2,-0.012181367879384198,680,0.99036664,0.0003,7.927893470878189e-05
70,286720,1225.0,3.0005708300000005,232,1234,-0.02123258262872696,0.003205459,-0.3180532485246658,0.0320556640625,0.2,-0.010098783177090809,690,0.99126536,0.0003,7.696840057178634e-05
71,290816,1225.0,3.0456241400000006,235,1233,-0.019914159551262856,0.0041192183,-0.31415436789393425,0.043798828125,0.2,-0.01179350494639948,700,0.99185073,0.0003,7.964031628944212e-05
72,294912,1225.0,3.0899727999999995,239,1233,-0.015343078412115574,0.0037665386,-0.3164119828492403,0.039208984375,0.2,-0.011140011105453596,710,0.9903115,0.0003,8.583562098465335e-05
73,299008,1225.0,3.14939394,242,1232,-0.019060421735048294,0.0043832865,-0.3094572529196739,0.0473388671875,0.2,-0.012543706205906346,720,0.99192697,0.0003,7.876613135522348e-05
74,303104,1225.0,3.1969255400000005,246,1230,-0.019746825098991394,0.004297247,-0.30931397490203383,0.0425048828125,0.2,-0.012870424531865866,730,0.99205256,0.0003,8.317087358591379e-05
75,307200,1225.0,3.2453279399999997,249,1230,-0.016469232738018036,0.004588213,-0.3080471746623516,0.052392578125,0.2,-0.013144381623715163,740,0.9928338,0.0003,6.923255382389471e-05
76,311296,1225.0,3.3018913299999997,253,1230,-0.02262527123093605,0.0036920812,-0.29574345611035824,0.0431884765625,0.2,-0.012038188937003725,750,0.99369764,0.0003,6.392786908691051e-05
77,315392,1225.0,3.3505895499999996,256,1230,-0.017179938033223152,0.0046717795,-0.2929651942104101,0.04404296875,0.2,-0.012829644221346826,760,0.9936484,0.0003,6.891698058097973e-05
78,319488,1225.0,3.39860488,259,1230,-0.020345674827694893,0.0052786116,-0.29437086284160613,0.0554931640625,0.2,-0.014844091559643858,770,0.99396,0.0003,6.282582326093689e-05
79,323584,1225.0,3.4584182300000004,263,1229,-0.018251558765769005,0.0042091063,-0.28391846679151056,0.0359619140625,0.2,-0.01135994857759215,780,0.995693,0.0003,4.6246614101619346e-05
80,327680,1225.0,3.50890197,266,1228,-0.02043920010328293,0.005495355,-0.28574261628091335,0.057568359375,0.2,-0.013555246737087145,790,0.99504405,0.0003,5.67875226806791e-05
81,331776,1225.0,3.54964273,270,1227,-0.022107429802417755,0.0042206794,-0.284161739423871,0.0440673828125,0.2,-0.01258085156150628,800,0.9945885,0.0003,5.525172005036438e-05
82,335872,1225.0,3.61488443,273,1227,-0.01817603036761284,0.0040550497,-0.26787093095481396,0.04287109375,0.2,-0.011403256049379706,810,0.9954458,0.0003,4.758986337947135e-05
83,339968,1225.0,3.66197978,276,1227,-0.017546135932207108,0.0035330174,-0.2733388954773545,0.0397705078125,0.2,-0.011048473994014785,820,0.99629986,0.0003,3.961559007166215e-05
84,344064,1225.0,3.7059501400000006,280,1226,-0.020946813747286797,0.0043796203,-0.2728721436113119,0.0421142578125,0.2,-0.011697904483298771,830,0.9940111,0.0003,5.7296968452646976e-05
85,348160,1225.0,3.7647215599999995,283,1226,-0.019977154210209846,0.0040038005,-0.26035534106194974,0.0416748046875,0.2,-0.012279158303863369,840,0.9959901,0.0003,4.067565439527243e-05
86,352256,1225.0,3.80672112,287,1226,-0.019318919628858566,0.0039672544,-0.26810466069728134,0.04140625,0.2,-0.011112025991315022,850,0.9953279,0.0003,4.8479176666660353e-05
87,356352,1225.0,3.8480065199999998,290,1225,-0.020995816215872765,0.004630409,-0.264127473346889,0.0447265625,0.2,-0.011607345438096672,860,0.9956466,0.0003,4.5609517428601976e-05
88,360448,1225.0,3.9006922599999996,294,1225,-0.02030632458627224,0.004377123,-0.25217045955359935,0.0380126953125,0.2,-0.012106767916702666,870,0.99547327,0.0003,5.049481192145322e-05
89,364544,1225.0,3.94343899,297,1224,-0.02349983900785446,0.0041329977,-0.2576749663800001,0.03642578125,0.2,-0.010947934383875691,880,0.9958862,0.0003,4.348896432020411e-05
90,368640,1225.0,3.9877509699999996,301,1223,-0.020637692883610725,0.0039911764,-0.24855114091187716,0.04365234375,0.2,-0.011508350691292435,890,0.99514514,0.0003,4.9832373360914064e-05
91,372736,1225.0,4.04250302,304,1222,-0.012965653091669083,0.00365505,-0.23757436592131853,0.0354248046875,0.2,-0.010202730854507536,900,0.9953509,0.0003,4.905994633190858e-05
92,376832,1225.0,4.084391800000001,308,1221,-0.018988918513059616,0.004083347,-0.24158736933022737,0.0427001953125,0.2,-0.012325676876935176,910,0.99538255,0.0003,5.2340380625537365e-05
93,380928,1225.0,4.12437891,311,1221,-0.016381723806262016,0.006040856,-0.2360718434676528,0.053369140625,0.2,-0.012146278383443131,920,0.99649316,0.0003,3.209608555607701e-05
94,385024,1225.0,4.17853925,315,1220,-0.015814071521162987,0.005591764,-0.23037462960928679,0.0437744140625,0.2,-0.011374497937504202,930,0.99639285,0.0003,4.011844939668663e-05
95,389120,1225.0,4.21646384,318,1219,-0.012911456637084484,0.003968377,-0.23207919523119927,0.0399169921875,0.2,-0.011177588709688279,940,0.99593467,0.0003,3.9737746806167704e-05
96,393216,1225.0,4.253041039999999,322,1219,-0.019527990370988846,0.004792725,-0.22799189183861018,0.0450439453125,0.2,-0.012045301968464628,950,0.99584657,0.0003,4.402376000598451e-05
97,397312,1225.0,4.30484437,325,1219,-0.01572619192302227,0.004582473,-0.2251287730410695,0.0419677734375,0.2,-0.01196029003476724,960,0.99750483,0.0003,3.174102082539321e-05
98,401408,1225.0,4.34115904,329,1218,-0.01630052737891674,0.003986574,-0.2271482927724719,0.0411865234375,0.2,-0.009903590075555257,970,0.99643207,0.0003,3.7660198404410036e-05
99,405504,1225.0,4.39090288,332,1217,-0.01904255896806717,0.0042695077,-0.22528555039316417,0.0421875,0.2,-0.011307784848031587,980,0.99571747,0.0003,4.135004705858591e-05
100,409600,1225.0,4.42727888,336,1217,-0.021253230050206184,0.0052425647,-0.22370520029217006,0.0474609375,0.2,-0.013239061617059632,990,0.996954,0.0003,3.756290066121437e-05
101,413696,1225.0,4.46182437,339,1217,-0.01709292270243168,0.004241213,-0.2162752142176032,0.03759765625,0.2,-0.010237391092232428,1000,0.9958669,0.0003,4.294901727917022e-05
102,417792,1225.0,4.50937372,343,1216,-0.01842469908297062,0.0048715267,-0.21644075494259596,0.0464599609375,0.2,-0.011990847456036135,1010,0.9964086,0.0003,3.957817148148024e-05
103,421888,1225.0,4.543062419999999,347,1215,-0.013706650584936142,0.004714732,-0.21624540127813816,0.042138671875,0.2,-0.01100569226546213,1020,0.9968277,0.0003,3.322874151763244e-05
104,425984,1225.0,4.57592908,350,1214,-0.016827180981636047,0.00453013,-0.21033726818859577,0.03828125,0.2,-0.010309917305130511,1030,0.99629873,0.0003,3.646950247002678e-05
105,430080,1225.0,4.616858990000001,353,1214,-0.02225440926849842,0.0049917246,-0.20540341474115847,0.0453857421875,0.2,-0.011746867283363827,1040,0.99719816,0.0003,3.1155449005382255e-05
106,434176,1225.0,4.646958919999999,357,1214,-0.022362329065799713,0.0051541394,-0.20316550973802805,0.04736328125,0.2,-0.010852772614452989,1050,0.99617714,0.0003,4.7955990476111764e-05
107,438272,1225.0,4.67797627,361,1214,-0.012970237992703915,0.0058319233,-0.19748025760054588,0.0456787109375,0.2,-0.010888279756181873,1060,0.99574846,0.0003,4.145687855725555e-05
108,442368,1225.0,4.715488539999999,364,1213,-0.01848805695772171,0.0043405453,-0.19644624516367912,0.0412109375,0.2,-0.010916669448488393,1070,0.99734014,0.0003,2.5472504512435988e-05
109,446464,1225.0,4.74593246,367,1213,-0.020108718425035477,0.0052705826,-0.1958881312981248,0.0463623046875,0.2,-0.0114334120778949,1080,0.9978821,0.0003,2.6977938091476972e-05
110,450560,1225.0,4.77211738,371,1213,-0.015224787406623363,0.005601215,-0.19729651901870965,0.0453369140625,0.2,-0.010892799560679123,1090,0.99753493,0.0003,2.579084446097113e-05
111,454656,1225.0,4.80887327,374,1212,-0.013258146122097969,0.0060176877,-0.19969390463083983,0.04658203125,0.2,-0.011233591541531496,1100,0.9968519,0.0003,3.768734286495601e-05
112,458752,1225.0,4.83325865,378,1212,-0.01966205984354019,0.0052857334,-0.20434110462665558,0.0425537109375,0.2,-0.011664581557852216,1110,0.9969795,0.0003,3.6142008093520416e-05
113,462848,1225.0,4.86136977,381,1212,-0.019462862983345985,0.0037604405,-0.20197175964713096,0.0373046875,0.2,-0.010528218469698914,1120,0.99570894,0.0003,3.4324596663282135e-05
114,466944,1225.0,4.9003361100000005,385,1211,-0.013149785809218884,0.004989733,-0.19550275560468436,0.0450439453125,0.2,-0.010384344644262456,1130,0.9973355,0.0003,2.658043217707018e-05
115,471040,1225.0,4.92440981,388,1211,-0.017328716814517975,0.006055558,-0.20530376266688108,0.0456787109375,0.2,-0.011429068556753918,1140,0.9975244,0.0003,3.2632006036692476e-05
116,475136,1225.0,4.949252650000001,392,1210,-0.01848369836807251,0.005326312,-0.20324396826326846,0.044384765625,0.2,-0.011631753912661224,1150,0.9966068,0.0003,3.7550131037278336e-05
117,479232,1225.0,4.9877731700000005,396,1209,-0.01542678289115429,0.005902444,-0.19699823278933765,0.0482421875,0.2,-0.01108488615427632,1160,0.9967589,0.0003,3.8712990840394926e-05
118,483328,1225.0,5.018614509999999,399,1209,-0.01537278387695551,0.005627937,-0.2035860052332282,0.0454833984375,0.2,-0.010642875390476546,1170,0.9966154,0.0003,3.6270453438191905e-05
119,487424,1225.0,5.042840760000001,403,1208,-0.015120964497327805,0.0066161742,-0.2056013595312834,0.0496337890625,0.2,-0.012371856671234128,1180,0.99758375,0.0003,2.4326246932560026e-05
120,491520,1225.0,5.08067256,406,1208,-0.020101362839341164,0.0050067203,-0.19723346456885338,0.04814453125,0.2,-0.012636353366542608,1190,0.9968337,0.0003,3.989772303611971e-05
121,495616,1225.0,5.10712891,410,1206,-0.017674874514341354,0.0048981626,-0.20235077161341905,0.0397705078125,0.2,-0.01165960837097373,1200,0.9978455,0.0003,2.7817318755296583e-05
122,499712,1225.0,5.13059005,413,1207,-0.015256070531904697,0.005371627,-0.20242715831845998,0.0443359375,0.2,-0.011732258222764358,1210,0.9974753,0.0003,3.094766575486574e-05
123,503808,1225.0,5.16475595,417,1207,-0.01426396518945694,0.004293749,-0.19317996986210345,0.0400634765625,0.2,-0.010877943597733974,1220,0.9973485,0.0003,3.0828340959487834e-05
124,507904,1225.0,5.188147750000001,420,1208,-0.019903341308236122,0.0059710424,-0.19807234276086091,0.0458984375,0.2,-0.01168511164141819,1230,0.9972582,0.0003,3.3756545553842444e-05
125,512000,1225.0,5.2134255000000005,423,1209,-0.016084197908639908,0.0055221682,-0.19599033258855342,0.043115234375,0.2,-0.010228507129068021,1240,0.99700403,0.0003,3.672485529477853e-05
126,516096,1225.0,5.243901440000001,426,1210,-0.012845844961702824,0.005060584,-0.18716641776263715,0.0434814453125,0.2,-0.01115232469746843,1250,0.99740946,0.0003,3.55985609758136e-05
127,520192,1225.0,5.266309470000001,428,1212,-0.01576734147965908,0.006300211,-0.1887914977967739,0.044677734375,0.2,-0.010806854366092012,1260,0.99744886,0.0003,3.44094581578247e-05
128,524288,1225.0,5.288756470000001,431,1213,-0.011908939108252525,0.006189133,-0.18765805661678314,0.0484619140625,0.2,-0.011355373021797278,1270,0.99675274,0.0003,4.292200417239655e-05
129,528384,1225.0,5.3179473900000005,435,1214,-0.019470982253551483,0.0048599243,-0.18148519638925792,0.0359619140625,0.2,-0.009960086597129703,1280,0.99719876,0.0003,3.949711617678986e-05
130,532480,1225.0,5.34051321,438,1215,-0.014172899536788464,0.00472853,-0.17519426289945841,0.0411865234375,0.2,-0.010110556826111861,1290,0.9964939,0.0003,4.083319820438192e-05
131,536576,1225.0,5.370735160000001,441,1216,-0.010158061981201172,0.0068165977,-0.18002482019364835,0.04677734375,0.2,-0.010375258064595983,1300,0.99658275,0.0003,3.844680634301767e-05
132,540672,1225.0,5.39469077,444,1217,-0.018692273646593094,0.003981342,-0.17319845873862505,0.0404052734375,0.2,-0.009835519088665024,1310,0.9969979,0.0003,4.213998224713578e-05
133,544768,1225.0,5.4165527099999995,447,1218,-0.01338973455131054,0.004643222,-0.16408146265894175,0.039013671875,0.2,-0.009521551762009039,1320,0.9978554,0.0003,2.4660130929987644e-05
134,548864,1225.0,5.448972829999998,449,1219,-0.016467923298478127,0.004678705,-0.1692251956090331,0.0403076171875,0.2,-0.010606682993238793,1330,0.9982104,0.0003,2.3172541409621773e-05
135,552960,1225.0,5.47654906,452,1221,-0.018987400457262993,0.0061716624,-0.16566366646438838,0.0456787109375,0.2,-0.011763668101048097,1340,0.99881965,0.0003,1.677885177286953e-05
136,557056,1225.0,5.50020671,455,1222,-0.017868805676698685,0.007048681,-0.16214213613420725,0.042529296875,0.2,-0.01062675821594894,1350,0.9985333,0.0003,1.6129666835240642e-05
137,561152,1225.0,5.52692915,458,1222,-0.018822358921170235,0.005723131,-0.16761144995689392,0.039697265625,0.2,-0.009660781506681815,1360,0.9981411,0.0003,2.59071406617295e-05
138,565248,1225.0,5.549460640000001,462,1223,-0.009964250028133392,0.0058467677,-0.16643933281302453,0.040380859375,0.2,-0.009327375999419019,1370,0.99803567,0.0003,3.0689608161083014e-05
139,569344,1225.0,5.5689540599999985,465,1223,-0.01872749626636505,0.0055951606,-0.16709277983754872,0.039208984375,0.2,-0.010514129692455753,1380,0.99793965,0.0003,2.4817735697979516e-05
140,573440,1225.0,5.598891309999999,468,1223,-0.01658942550420761,0.006968895,-0.166283405944705,0.053173828125,0.2,-0.011642675436451099,1390,0.9974294,0.0003,3.455516746271314e-05
141,577536,1225.0,5.61877108,472,1222,-0.0166089478880167,0.0054339007,-0.16386705823242664,0.0501220703125,0.2,-0.009557463647797703,1400,0.9977428,0.0003,3.111906221420213e-05
142,581632,1225.0,5.64124415,475,1222,-0.008409226313233376,0.0068909256,-0.1601757461205125,0.0445068359375,0.2,-0.011256989534012973,1410,0.99702007,0.0003,3.4941104172503404e-05
143,585728,1225.0,5.662810710000001,479,1222,-0.020375743508338928,0.00581928,-0.15853905417025088,0.0408447265625,0.2,-0.010013040258490946,1420,0.99773246,0.0003,3.1104325512387734e-05
144,589824,1225.0,5.681003369999998,482,1222,-0.014652818441390991,0.006583751,-0.16071487963199615,0.04365234375,0.2,-0.010088856844231487,1430,0.99689317,0.0003,4.8403707114630376e-05
145,593920,1225.0,5.69999804,485,1222,-0.01993417553603649,0.0055839573,-0.15732922982424496,0.0386474609375,0.2,-0.009793075814377517,1440,0.99690443,0.0003,3.0832264042146565e-05
