#{"t_start": 1760925449.840406, "env_id": "None"}
r,l,t
1.417461,1225,74.086979
1.10506,1225,74.802364
1.386106,1225,75.577454
1.059851,1225,76.757425
1.332222,1225,77.510606
1.652844,1225,78.324148
1.19259,1225,79.534636
1.319029,1225,80.308871
1.411473,1225,81.046223
1.340754,1225,81.857236
1.140859,1225,83.24249
1.35347,1225,84.220322
1.388376,1225,85.196032
1.417203,1225,86.53026
1.31992,1225,87.385958
1.471475,1225,88.335033
1.600529,1225,89.724289
1.548902,1225,90.685789
1.511915,1225,91.510786
1.58392,1225,92.466107
1.51318,1225,93.799241
1.894257,1225,94.736248
1.380528,1225,95.732529
1.484848,1225,97.088773
1.512287,1225,98.022023
1.47263,1225,98.990459
1.992463,1225,100.299218
1.688728,1225,101.205974
1.864989,1225,102.139122
1.539675,1225,103.121775
1.165493,1225,104.443812
1.717272,1225,105.305195
2.111609,1225,106.149621
1.861903,1225,107.544829
1.97973,1225,108.469375
1.796316,1225,109.430234
2.135345,1225,110.319549
2.196654,1225,111.59685
2.018437,1225,112.427654
1.846524,1225,113.309044
1.7223,1225,114.619021
1.787785,1225,115.562829
1.662804,1225,116.586265
1.73912,1225,117.98339
2.098782,1225,118.892126
1.993303,1225,119.805099
1.84592,1225,120.829032
2.122508,1225,122.315158
1.775635,1225,123.241084
2.168018,1225,124.108052
2.032656,1225,125.453767
2.195272,1225,126.452206
2.18067,1225,127.318625
2.07413,1225,128.647125
2.517431,1225,129.656489
2.36974,1225,130.57904
2.067179,1225,131.52182
2.155759,1225,132.8719
2.584706,1225,133.800421
2.194684,1225,134.738451
2.340758,1225,136.190194
2.517235,1225,137.202445
2.369632,1225,138.206561
2.450019,1225,139.490283
2.582773,1225,140.444387
2.37638,1225,141.447425
2.142759,1225,142.489701
2.313528,1225,143.840974
2.503222,1225,144.755237
2.410098,1225,145.671725
2.523156,1225,147.032655
2.677729,1225,147.910535
2.437899,1225,148.812681
2.561186,1225,150.146672
2.487872,1225,151.027299
2.418972,1225,151.885296
2.586805,1225,152.807545
2.585522,1225,154.048482
2.60734,1225,154.988645
2.733741,1225,155.969608
2.639242,1225,157.219073
2.610948,1225,158.210242
2.69016,1225,159.175193
2.655281,1225,160.567584
2.64139,1225,161.442762
2.613229,1225,162.343893
2.530905,1225,163.260702
2.875453,1225,164.555833
2.820724,1225,165.507033
2.949947,1225,166.479593
2.830591,1225,167.956825
2.691124,1225,168.903966
2.623705,1225,169.730826
2.689988,1225,171.082774
2.850841,1225,171.928215
2.860964,1225,172.873141
2.758233,1225,173.745642
2.943723,1225,175.061016
2.829074,1225,176.010566
3.02648,1225,176.877362
2.779713,1225,178.285045
3.128533,1225,179.218564
3.017479,1225,180.081692
2.971185,1225,181.386433
3.225009,1225,182.256659
2.91562,1225,183.164372
3.01062,1225,184.113854
2.87726,1225,185.45326
3.2114,1225,186.375164
2.993245,1225,187.209599
3.319721,1225,188.592062
3.025753,1225,189.528425
3.106965,1225,190.387973
3.244313,1225,191.758385
3.201551,1225,192.671515
3.303717,1225,193.612391
3.075786,1225,194.512434
3.026542,1225,195.814558
3.193859,1225,196.702644
3.140474,1225,197.608035
3.281714,1225,198.910499
3.163741,1225,199.796785
3.266721,1225,200.657958
3.344744,1225,202.059736
3.345649,1225,202.93084
3.404791,1225,203.776744
3.275606,1225,204.662215
3.425812,1225,205.98
3.282974,1225,206.860479
3.393875,1225,207.734106
3.274241,1225,209.01239
3.510327,1225,209.944683
3.320809,1225,210.855336
3.536761,1225,212.18354
3.553078,1225,213.05547
3.429161,1225,213.874942
3.490045,1225,214.735694
3.798727,1225,216.195933
3.581208,1225,217.088683
3.572079,1225,217.94998
3.601228,1225,219.282575
3.523074,1225,220.122104
3.666511,1225,220.994127
3.62267,1225,221.840482
3.624283,1225,223.140646
3.733454,1225,224.046494
3.625332,1225,225.01032
3.638205,1225,226.363393
3.58503,1225,227.26204
3.793679,1225,228.159569
3.742749,1225,229.487791
3.697411,1225,230.390545
3.755847,1225,231.253391
3.778675,1225,232.121493
3.87963,1225,233.486938
3.751018,1225,234.434628
3.829033,1225,235.339707
3.780648,1225,236.610309
3.672711,1225,237.453304
3.916656,1225,238.389423
3.837314,1225,239.734289
3.892951,1225,240.692757
3.887631,1225,241.527062
4.001862,1225,242.517832
3.939045,1225,243.818695
3.951886,1225,244.884048
3.964141,1225,245.827133
4.058322,1225,247.109975
4.034502,1225,247.977787
3.974264,1225,248.875622
3.807805,1225,250.19227
3.93631,1225,251.122934
4.005295,1225,252.078538
4.106899,1225,252.951462
4.050166,1225,254.205459
4.204221,1225,254.980775
4.109084,1225,255.815119
4.244975,1225,257.146762
4.272478,1225,257.977405
4.210683,1225,258.822832
4.153261,1225,260.158579
4.160192,1225,261.041766
4.257512,1225,261.966132
4.006001,1225,262.912599
4.281594,1225,264.357594
4.275541,1225,265.343822
4.276763,1225,266.247965
4.236245,1225,267.555188
4.336183,1225,268.498523
4.147772,1225,269.435481
4.34901,1225,270.720046
4.335869,1225,271.565917
4.341324,1225,272.585627
4.333375,1225,273.554692
4.372042,1225,274.804014
4.42242,1225,275.634589
4.385111,1225,276.497257
4.307784,1225,277.84265
4.408297,1225,278.706464
4.480232,1225,279.60235
4.361163,1225,280.961511
4.428519,1225,281.839173
4.52851,1225,282.754185
4.45586,1225,283.653494
4.473341,1225,285.017231
4.40291,1225,285.838056
4.474954,1225,286.824558
4.432709,1225,288.087495
4.367965,1225,289.046751
4.409771,1225,289.947456
4.456212,1225,291.246205
4.591247,1225,292.117903
4.52825,1225,293.056336
4.389617,1225,293.920128
4.581865,1225,295.212188
4.599527,1225,296.087891
4.674335,1225,296.999641
4.552825,1225,298.379168
4.537685,1225,299.366371
4.701563,1225,300.321961
4.645107,1225,301.679295
4.651518,1225,302.701454
4.685984,1225,303.650394
4.549516,1225,304.588605
4.72219,1225,305.976758
4.798466,1225,306.888561
4.694268,1225,307.807791
4.695363,1225,309.118215
4.615465,1225,310.013933
4.790544,1225,310.974009
4.674035,1225,312.328153
4.761026,1225,313.28085
4.787788,1225,314.214052
4.835323,1225,315.109969
4.813814,1225,316.46964
4.811864,1225,317.418114
4.639065,1225,318.376782
4.842765,1225,319.646386
4.831781,1225,320.533445
4.935188,1225,321.455722
4.895721,1225,322.754799
4.963303,1225,323.669464
4.912227,1225,324.586747
4.822565,1225,325.565406
4.815989,1225,326.91676
4.846497,1225,327.793551
4.95205,1225,328.668973
4.839612,1225,330.062843
4.960368,1225,331.055001
4.980323,1225,331.96945
4.953744,1225,332.883819
5.016185,1225,334.104413
4.997008,1225,334.997535
4.85634,1225,335.880846
4.968749,1225,337.335786
5.005198,1225,338.187945
4.940283,1225,339.123704
4.939742,1225,340.425879
4.929304,1225,341.371699
5.016054,1225,342.289494
5.077164,1225,343.26528
5.035424,1225,344.7215
5.095381,1225,345.75253
5.020509,1225,346.637056
5.090962,1225,347.970803
5.019235,1225,348.960402
5.031541,1225,349.867416
5.048492,1225,351.229213
4.990829,1225,352.126432
4.943554,1225,353.022036
4.985009,1225,353.884369
5.106613,1225,355.202761
4.946037,1225,356.218119
5.005847,1225,357.067014
5.12166,1225,358.360439
5.136782,1225,359.343338
5.206764,1225,360.274188
5.13325,1225,361.609008
5.1365,1225,362.570458
5.152561,1225,363.450063
5.210313,1225,364.358851
5.082253,1225,365.716766
5.211845,1225,366.650271
5.173999,1225,367.495224
5.139,1225,368.847371
5.220556,1225,369.764487
5.092834,1225,370.647242
5.170572,1225,371.915594
5.164757,1225,372.871626
5.141772,1225,373.773108
5.267698,1225,374.699726
5.168218,1225,375.966573
5.134018,1225,377.014992
5.14687,1225,377.963853
5.339334,1225,379.253755
5.27443,1225,380.185795
5.376921,1225,381.053139
5.374325,1225,382.398266
5.309767,1225,383.257168
5.38538,1225,384.157473
5.384638,1225,385.114573
5.376301,1225,386.456712
5.309496,1225,387.356666
5.134462,1225,388.256814
5.208253,1225,389.673107
5.332035,1225,390.714681
5.295201,1225,391.628669
5.348157,1225,393.110373
5.503925,1225,394.043466
5.332054,1225,394.951963
5.334573,1225,395.859483
5.579732,1225,397.246991
5.511606,1225,398.186834
5.50191,1225,399.119032
5.496555,1225,400.513113
5.45733,1225,401.429569
5.324467,1225,402.420577
5.500821,1225,403.723384
5.50281,1225,404.634174
5.560893,1225,405.566255
5.655836,1225,406.537501
5.507043,1225,408.001723
5.532001,1225,409.054852
5.493609,1225,410.045556
5.525086,1225,411.455752
5.552383,1225,412.331722
5.483569,1225,413.151805
5.562588,1225,414.4333
5.543586,1225,415.36863
5.524613,1225,416.158693
5.56121,1225,416.934519
5.529388,1225,418.201461
5.562235,1225,419.045577
5.631694,1225,419.831785
5.568412,1225,420.946764
5.638881,1225,421.64181
5.585225,1225,422.379613
5.601237,1225,423.656372
5.6161,1225,424.443483
5.679978,1225,425.211522
5.655734,1225,425.982246
5.68631,1225,427.091437
5.613108,1225,427.761426
5.63948,1225,428.571618
5.576272,1225,429.621672
5.562969,1225,430.321518
5.719995,1225,431.187635
5.663636,1225,432.316644
5.587848,1225,433.26649
5.611109,1225,434.050227
5.790546,1225,434.810308
5.715821,1225,436.001864
5.705274,1225,436.80011
5.70502,1225,437.568291
5.668934,1225,438.821623
5.824049,1225,439.58362
5.656012,1225,440.332942
5.727172,1225,441.111845
5.851024,1225,442.25752
5.799406,1225,443.067127
5.767653,1225,443.776505
5.80321,1225,444.959423
5.741155,1225,445.706552
5.793143,1225,446.52422
5.795272,1225,447.626942
5.898614,1225,448.316955
5.882947,1225,449.071835
5.855409,1225,449.861632
5.911362,1225,450.976264
5.892447,1225,451.771897
5.873206,1225,452.565758
5.801176,1225,453.620002
5.845917,1225,454.423558
5.777169,1225,455.231827
5.802535,1225,456.412009
5.769428,1225,457.158994
5.840505,1225,457.961678
5.858232,1225,458.851842
5.944564,1225,459.971618
5.81807,1225,460.85664
5.989889,1225,461.601738
5.920911,1225,463.021648
5.695533,1225,463.929857
5.800995,1225,464.839814
5.86832,1225,465.921675
5.864562,1225,466.759687
5.848589,1225,467.537364
6.035216,1225,468.379044
5.787962,1225,469.799585
5.837407,1225,471.032967
5.936835,1225,472.214534
5.846615,1225,473.488202
5.868741,1225,474.329189
5.981057,1225,475.150376
5.936867,1225,476.363869
5.839684,1225,477.235715
5.882007,1225,478.293769
5.863108,1225,479.08767
5.980209,1225,480.378661
5.931531,1225,481.222614
5.987311,1225,481.976082
5.876333,1225,483.158473
6.002589,1225,484.060024
5.840804,1225,484.908512
5.974298,1225,486.213772
5.909747,1225,487.065011
5.936471,1225,487.88067
5.994015,1225,488.66777
6.054978,1225,489.923711
5.998347,1225,490.770609
6.015572,1225,491.692769
